"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"2931","de","en","Microsoft Internet Explorer 4.0 - „Menü anzeigen“ auswählen, auf „Internet Optionen“ klicken und die Schriftart auswählen; daraufhin die Schriftgröße verkleinern oder vergrößern.","Microsoft Internet Explorer 4.0 - Select View menu, click on Internet Options and choose Fonts and change the size to Small or Large.",23,22
"3420","de","en","Weitere Reservoirs im sylvatischen Zyklus (Busch- oder Dschungelgelbfieber) und im urbanen Zyklus (urbanes Gelbfieber) sind Affen und Menschen.","Monkeys and humans also act as reservoirs in the jungle yellow fever and the urban yellow fever cycles.",18,18
"3554","de","en","In Studien wurden seitdem auch Fledermäuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus übertragen können.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.",18,23
"4663","de","en","Im Einzelnen verfolgen wir zur Stärkung der Tätigkeiten der EU im Bereich der öffentlichen Gesundheit folgende Ziele:","More specifically, in order to strengthen EU public health work force we aim to:",14,17
"4367","de","en","Außerdem nehmen seit September 2008 zwei Labortechniker am EPIET teil und erhalten so Gelegenheit, ihre epidemiologischen Kompetenzen und Kenntnisse auszubauen.","Moreover, since September 2008, two laboratory technicians are integrated in EPIET, providing them the opportunity to strengthen their epidemiological skills and knowledge.",22,20
"3734","de","en","Darüber hinaus werden sie zu Reservoiren für die weitere Übertragung der Krankheit.","Moreover, they act as a reservoir for continuing disease transmission.",10,12
"2807","de","en","Die meisten Tetanus-Fälle beim Menschen werden dadurch verursacht, dass Erde oder Staub in eine Wunde gelangen.","Most cases of human disease occur as a result of a wound being contaminated by earth or dust.",18,16
"2591","de","en","Die meisten Fälle von Lyme-Krankheit können erfolgreich mit einer mehrwöchigen Antibiotikagabe behandelt werden.","Most cases of Lyme disease can be treated successfully with a few weeks of antibiotics.",15,13
"4265","de","en","Bei den meisten Patienten lag eine schwere Proktitis vor, die mit ungeschütztem Analverkehr in Zusammenhang gebracht wird.","Most cases presented with severe proctitis which is associated with unprotected anal intercourse.",13,17
"4428","de","en","Die meisten Rickettsiosen werden von Zecken übertragen, gelegentlich aber von Flöhen, Läusen und Milben.","Most of the Rickettsioses are transmitted by ticks, but they can also be transmitted by fleas, lice and mites.",19,14
"3871","de","en","Die meisten bekannten Fälle sind das Ergebnis einer Infektion infolge von ungeschütztem Geschlechtsverkehr in Teilen der Welt, wo die Krankheit häufiger vorkommt.","Most reported cases result from infections acquired through unprotected sex in parts of the world where the disease is more common.",21,22
"3687","de","en","Die meisten gemeldeten Fälle von vCJD scheinen sich durch den Verzehr von Rindfleischprodukten infiziert zu haben, die mit dem BSE-Erreger verseucht waren.","Most reported vCJD cases appear to have been infected through the consumption of bovine meat products contaminated with the agent of BSE.",22,22
"2862","de","en","Mozilla - Das Menü „Ansicht“ öffnen, auf „Text vergrößern„ klicken und die Schriftgröße prozentual oder durch Auswahl von „Größer“ oder „Kleiner“ verändern.","Mozilla - Select View menu, click on Text Zoom, and choose a percentage size or select Larger or Smaller.",19,22
"2421","de","en","In rund 5 % aller nosokomialen Infektionen wird ein methicillin-resistenter Staphylococcus aureus (MRSA) nachgewiesen.","Multi-resistant Staphylococcus aureus (MRSA) is isolated in approximately 5% of all healthcare-associated infections.",13,13
"2944","de","en","Mumps ist eine akute Infektionskrankheit, die vom Mumpsvirus hervorgerufen wird.","Mumps is an acute illness caused by the mumps virus.",10,10
"3454","de","en","Vor Mumps schützt eine Impfung, die meist gemeinsam mit Impfstoffen gegen Röteln und Masern verabreicht wird (MMR-Impfung).","Mumps is preventable by a vaccine, which is most often administered in association with anti-rubella and anti-measles vaccines (MMR).",19,17
"3593","de","en","Natürliche Reservoirs dieses Bakteriums sind verschiedene Haus- und Wildtiere, von denen die meisten keine Krankheitszeichen aufweisen (allerdings kann eine Infektion zu Fehlgeburten führen).","Natural reservoirs include several domestic and wild animals, most of which show no signs of disease (although infection can cause abortions).",21,23
"4048","de","en","Der Bedarf wird für jedes Land anhand folgender Punkte bewertet:","Needs are being assessed by country in terms of:",9,10
"3561","de","en","Netscape 6.0 und 4.0 - „Menü bearbeiten“ wählen und auf Präferenzen klicken.","Netscape 6.0, and 4.0 - Select Edit menu and click on Preferences.",12,12
"4442","de","en","Netz der Ausbildungsprogramme für Epidemiologie und öffentliche Gesundheit (Network of Training Programs in Epidemiology and Public Health Interventions, TEPHINET)","Network of Training Programs in Epidemiology and Public Health Interventions (TEPHINET)",11,19
"4724","de","en","Neue Viren sind häufig das Ergebnis einer Neusortierung von Genen zweier verschiedener Viren (Genaustausch).","New viruses are often the result of a re-assortment of genes from two other viruses (swap of genes).",18,14
"4472","de","en","NACHRICHTENVERANSTALTUNGENNACHRICHTENECDC WEBCASTPODCASTSPRESSEMITTEILUNGENAUF DEM LAUFENDEN BLEIBENKOMMENDE VERANSTALTUNGENEUROSURVEILLANCEDIE SECHS WICHTIGSTEN GESUNDHEITSTHEMENFeatureLinksECDC TVFOTOGALERIEANSPRECHPARTNER FÜR MEDIENVIRTUELLES PRESSEZENTRUM (VPR)AUDIOVISUELLES ARCHIVEXTERNE LINKSSummary Link Web PartEXTERNE LINKS","NEWSEVENTSNEWSECDC WEBCASTPODCASTSPRESS RELEASESSTAY UP TO DATEUPCOMING EVENTSEUROSURVEILLANCETOP SIX HEALTH TOPICSFeatureLinksECDC TVPHOTO GALLERYMEDIA CONTACTVIRTUAL PRESS ROOM (VPR)AUDIOVISUALS LIBRARYEXTERNAL LINKSSummary Link Web PartEXTERNAL LINKS",22,20
"4463","de","en","Die nächste Konferenz findet am 30./31. Oktober 2008 in Paris statt.","Next Conference will happen in Paris 30, 31 October 2008.",10,11
"3489","de","en","Es wurden keine Fälle einer Übertragung von Mensch zu Mensch berichtet.","No cases of person-to-person transmission have been recorded.",8,11
"3744","de","en","Es gibt keine spezielle Therapie gegen das Virus.","No specific therapy is available against the virus.",8,8
"3407","de","en","Es gibt keine spezielle Behandlung, und es sind auch Spontanheilungen möglich.","No specific treatment is available, and patients recover spontaneously.",9,11
"3578","de","en","Für das Dengue-Fieber gibt es keine spezielle Behandlung und es ist auch keine Impfung verfügbar.","No specific treatment or vaccine exists for dengue, and general intensive care is often needed.",15,15
"3072","de","en","Für keine der beiden Krankheiten ist eine Behandlung oder eine Impfung verfügbar.","No treatment or vaccine is available for either disease.",9,12
"2403","de","en","Es gibt keine Impfstoffe oder Arzneimittel zur Vorbeugung einer Infektion.","No vaccines or drugs to prevent infection are available.",9,10
"3533","de","en","Nach unspezifischen ersten Anzeichen (Fieber, Reizbarkeit) treten lokal begrenzte Muskelkontraktionen auf.","Non-specific early signs (fever, irritability) are followed by the appearance of localised muscular contractions.",14,11
"2619","de","en","Dennoch gibt es gelegentliche Fälle von „Flughafen-Malaria“, bei denen infizierte Mücken unbemerkt aus Endemiegebieten eingeschleppt wurden.","Nonetheless, ‘airport malaria’ is sometimes reported in relation to the inadvertent transport of infected mosquitoes from endemic areas.",18,16
"4079","de","en","Seltenere Symptome sind leichtes Fieber, Frösteln und Kopfschmerzen.","Norovirus infection can cause vomiting, diarrhoea, and stomach pain.",9,8
"3394","de","en","NorovirEN auf Kreuzfahrtschiffen in europäischen Gewässern – sommer 2006","Norovirus on cruise ships in European waters – Summer 2006",10,9
"3816","de","en","sind nicht zwingend umfassend, vollständig, fehlerfrei oder auf dem neuesten Stand;","not necessarily comprehensive, complete, accurate or up to date;",9,11
"4714","de","en","In den letzten Jahren wurden zahlreiche Theorien zur Erklärung des Zusammenhangs zwischen Klimaveränderung und Infektionskrankheiten aufgestellt:","Numerous theories have been developed in recent years to explain the relationship between climate change and infectious diseases:",18,16
"4000","de","en","Gelegentlich nimmt die Infektion einen chronischen Verlauf und führt zu einer Infektion der Herzklappen, zu Hepatitis oder betrifft andere Organe.","Occasionally, the infection takes a chronic course, leading to infection of the heart valves, hepatitis and other organ involvement.",19,20
"4676","de","en","umfassen ausschließlich Informationen allgemeiner Art ohne Bezug auf bestimmte Personen oder Einrichtungen;","of a general nature only and is not intended to address the specific circumstances of any particular individual or entity;",20,12
"3980","de","en","Zwei dieser Virustypen sind in Europa vorhanden (Europäisches Fledermausvirus Typ 1 und 2).","Of these, two are present in Europe (European bat lyssavirus 1 and 2).",13,13
"3243","de","en","Die für das Aufsetzen der Verträge verantwortlichen Personen müssen den Vertragsrahmen festlegen, die Gesamtausgaben berechnen und die Vertragsdauer angeben.","Officers preparing contracts must define their characteristics, calculate their total expenditure and specify their duration.",15,19
"2853","de","en","Häufig wird Gesundheitsaufklärung über Massenmedien und mit einem Multi-Media-Ansatz, direkter politischer Lobbyarbeit und Mobilisierung innerhalb von sozialen Gruppen betrieben.","Often, health advocacy is carried out using mass and multi-media, direct political lobbying and community mobilization.",16,19
"4437","de","en","In seltenen Fällen kann eine Infektion auch über das Einatmen erregerhaltiger Aerosole erfolgen.","On rare occasions infection could also occur through inhalation of infective aerosols.",12,13
"3599","de","en","In Europa wurde der letzte Fall einer durch Polio verursachten Lähmung im November 1998 aus der Türkei berichtet.","On the European continent, the last case of paralysis caused by polio was reported from Turkey in November 1998.",19,18
"3912","de","en","Auf dieser Seite finden Sie Angaben zur Transparenz und Unabhängigkeit des ECDC.","On this page you will find information about ECDC’s transparency and independence.",12,12
"2481","de","en","Nach der Diagnosestellung lässt sich eine komplikationslose Gonorrhoe in der Regel durch die einmalige Gabe eines geeigneten Antibiotikums heilen.","Once a diagnosis is made, uncomplicated gonorrhoea is usually cured by a single dose of a suitable antibiotic.",18,19
"4675","de","en","Nachdem Sie einen Feed-Reader installiert haben, können Sie die Eurosurveillance RSS-Dienste nutzen, indem Sie auf den obigen Link klicken.","Once you have installed a feed reader you can add the Eurosurveillance RSS feed(s) by clicking on the link above.",20,19
"4247","de","en","Eine Unterabteilung des SAU bietet interne Dienstleistungen für das ECDC, indem sie die Bibliothek betreut und Wissens- und Informationsdienste aufbaut und betreibt.","One SAU section provides internal services to ECDC by operating the Library and by building and operating Knowledge and Information Services.",21,22
"3849","de","en","LAUFENDE AUSSCHREIBUNGENLAUFENDE AUFFORDERUNGEN ZUR EINREICHUNG VON VORSCHLÄGENGESCHLOSSENE AUSSCHREIBUNGENGESCHLOSSENE AUFFORDERUNGEN ZUR EINREICHUNG VON VORSCHLÄGENOFFENE AUSSCHREIBUNGENOFFENE AUFFORDERUNGEN ZUR EINREICHUNG VON VORSCHLÄGENEXTERNE LINKS","ONGOING CALLS FOR TENDERONGOING CALLS FOR PROPOSALCLOSED CALLS FOR TENDERCLOSED CALLS FOR PROPOSALOPEN CALLS FOR TENDEROPEN CALLS FOR PROPOSALEXTERNAL LINKS",20,20
"2549","de","en","Nur bei 5–10 % der infizierten Personen entwickelt sich eine aktive Tbc-Erkrankung.","Only 5–10% of infected persons go on to develop active TB.",11,11
"2777","de","en","Nur letztere müssen behandelt werden, und zwar mit Antibiotika.","Only the latter require treatment, by the use of antibiotics.",10,9
"4690","de","en","Nur dann können diagnostische Verfahren und Gegenmaßnahmen zum Schutz der Gesundheit von Mensch und Tier ausgearbeitet werden.","Only then can diagnostic methods and countermeasures to protect human and animal health be developed.",15,17
"3624","de","en","Opera - Das Menü „Ansicht“ öffnen, auf „Vergrößern“ klicken und aus der Liste eine Schriftgröße auswählen.","Opera - Select View menu, click on Zoom, and then select a size from the list.",16,16
"2835","de","en","Die orale Verabreichung von Impfstoffen hat sich als wirkungsvoll erwiesen, um eine Verbreitung des Virus in Wildtierbeständen zu verhindern.","Oral vaccination has proven effective in preventing the spread of disease within wild animal populations.",15,19
"4606","de","en","Eine Druckfassung dieser Veröffentlichung im EU Bookshop bestellen","Order a printed copy of this publication on the EU bookshop",11,8
"3181","de","en","Die Infektion kann sich auch in Form von Pneumonie, Arthritis, Endokarditis und im so genannten „Streptococcal Toxic Shock-like Syndrome“ (STSS) äußern.","Other disease manifestations include pneumonia, arthritis, endocarditis, and streptococcal toxic shock-like syndrome (STSS).",13,21
"3166","de","en","Als weitere Manifestationen können Gelenkentzündungen, Erythema nodosum (eine Hautkrankheit) und Morbus Reiter (Entzündung von Augen und Gelenken) auftreten.","Other manifestations such as joint inflammation, “erythema nodosum” (a skin affection) and Reiter’s syndrome (inflammation of eyes and joints) can also appear.",22,18
"4219","de","en","Ein Infektionsrisiko besteht auch beim Schwimmen in natürlichen Gewässern und beim direkten Kontakt mit infizierten Tieren.","Other risk factors include swimming in natural surface-waters and direct contact with infected animals.",14,16
"4170","de","en","Weitere Symptome sind Blässe in der Mundgegend und geschwollene Drüsen am Hals.","Other symptoms can include paleness around the mouth and swollen glands in the neck.",14,12
"2985","de","en","Aus Südamerika sind weitere Viren bekannt, die hämorrhagisches Fieber verursachen:","Other viruses causing hemorrhagic fevers were reported in South America:",10,10
"3290","de","en","Ziel der ECDC ist die Verbreitung genauer und aktueller Informationen.","Our goal is to keep this information and material timely and accurate.",12,10
"3059","de","en","Krankheitsausbrüche werden manchmal durch einen plötzlichen Anstieg der Anzahl von Blinddarmentfernungen aufgrund der Fehldiagnose einer Yersiniose als Blinddarmentzündung erkennbar.","Outbreaks are sometimes detected as a sudden increase in appendectomies due to mistaken diagnoses of appendicitis.",16,19
"3801","de","en","Seiten, die die Angabe solcher Informationen erforderlich machen, behandeln diese Informationen nach der vorstehend beschriebenen Verordnung.","Pages that require such information treat it according to the policy described in the Regulation mentioned above.",17,16
"4389","de","en","Bei einer Pandemie breitet sich ein neuartiges Grippevirus, gegen das die Mehrheit der Bevölkerung nicht immun ist, über die gesamte Erde aus.","Pandemic influenza is a global spread of a new influenza strain to which the general population is not immune.",19,22
"3148","de","en","Nach der Teilnahme an solchen Übungen wird der Plan intern bewertet und entsprechend angepasst.","Participation in such exercises is followed by an internal evaluation of the plan and adjustments implemented subsequently.",17,14
"2993","de","en","Die Information und die Behandlung des Partners ist unverzichtbar, um einer weiteren Übertragung vorzubeugen.","Partner notification and treatment is essential to curtail transmission.",9,14
"3470","de","en","Der Befall erfolgt durch Zerkarien ( Schistosoma -Larven), die beim Schwimmen oder Baden im kontaminierten Wasser durch die Haut hindurch eindringen.","Patients are infested by cercariae (  Schistosoma  larvae) which penetrate skin while swimming or bathing in contaminated water.",20,21
"2489","de","en","Zur Behandlung werden chirurgische Eingriffe und spezielle wurmtötende Mittel eingesetzt.","Patients are treated with surgery and the specific anti-helminthic drugs.",10,10
"4711","de","en","Die meisten Patienten haben zunächst einen trockenen Husten, Fieber, Kopfschmerzen und manchmal auch Durchfall und entwickeln dann eine Lungenentzündung.","Patients usually start with a dry cough, fever, headache and sometimes diarrhoea and many people go on to get pneumonia.",20,19
"3389","de","en","Das Alter der Patienten liegt zwischen 15 und 73 Jahren.","Patients’ ages range between 15 and 73 years.",8,10
"4529","de","en","Eine Infektion beim Menschen mit dem pandemischen Influenza A(H1N1)-Virus 2009 erfolgt auf dieselbe Weise wie bei einer herkömmlichen saisonalen Grippe.","People become infected with the 2009 pandemic influenza A(H1N1) virus in the same way as for normal seasonal influenza.",19,20
"2822","de","en","Bei Über-50-Jährigen ist das Risiko höher als bei jüngeren Menschen, und Männer sind stärker gefährdet als Frauen.","People over the age of 50 are more at risk than younger people, and males are more at risk than females.",21,17
"2734","de","en","Eine Übertragung von Mensch zu Mensch bzw. Tier zu Mensch findet vor allem über kontaminiertes Wasser und kontaminierte Lebensmittel statt.","Person-to-person or animal-to-person disease transmission occurs mainly through contaminated water and food.",12,20
"2420","de","en","Keuchhusten ist eine akute bakterielle Infektion der Atemwege und wird durch das Bakterium Bordetella pertussis hervorgerufen.","Pertussis is an acute bacterial infection of the respiratory tract caused by the bacterium Bordetella pertussis.",16,16
"2480","de","en","Die Pest wird von dem Bakterium Yersinia pestis hervorgerufen.","Plague is caused by Yersinia pestis bacteria.",7,9
"4429","de","en","Zur Vorbeugung gegen die Pest dienen vor allem gute allgemeine hygienische Bedingungen, insbesondere im Hinblick auf Abfallentsorgung und Bekämpfung von Hausratten.","Plague prevention is based on general environmental hygiene, with special regards to waste disposal and control of domestic rats.",19,21
"3311","de","en","Plan für den Umgang mit Krisen im Bereich der öffentlichen Gesundheit;","plan to deal with the crisis in Public Health;",9,11
"3727","de","en","Bitte geben Sie diese Information ein, um weiterzumachen.","Please fill in this information to continue.",7,8
"2359","de","en","Es wird darauf hingewiesen, dass nicht garantiert werden kann, dass ein online verfügbares Dokument einen offiziell anerkannten Text exakt wiedergibt.","Please note that it cannot be guaranteed that a document available on-line exactly reproduces an officially adopted text.",18,20
"4505","de","en","Die meisten bakteriellen Atemwegsinfektionen wie Lungenentzündung, Nebenhöhlenentzündung oder Mittelohrentzündung werden in allen Altersgruppen von Pneumokokken verursacht.","Pneumococci are the main cause of bacterial respiratory tract infections, such as pneumonia, middle ear infection, and sinusitis, in all age groups.",22,16
"3422","de","en","Polio, auch bekannt unter dem Namen Kinderlähmung, wird von Polioviren verursacht, die in die Typen 1, 2 und 3 eingeteilt werden.","Polio is caused by polioviruses, classified into types 1, 2 and 3. Humans are the only reservoir of infection:",19,21
"3025","de","en","Besuche in Portugal, Ungarn, Slowenien und Rumänien fanden 2008 statt.","Portugal, Hungary, Slovenia and Romania were visited in 2008.",9,10
"3728","de","en","Durch ihre mögliche Verwendung als Bioterrorismus-Waffe ist das Interesse an Pocken wieder gestiegen.","Present interest in smallpox is due to its possible use as a bioterrorism agent.",14,13
"2558","de","en","Die Presse und andere Medien sind ebenfalls wichtige Kanäle, um die EU-Bürger zu erreichen.","Press and other media is another important channel to reach the EU citizens.",13,14
"3117","de","en","Vermeidung der Übertragung resistenter Stämme von Mensch zu Mensch","Prevent the spread of resistant strains between persons.",8,9
"3576","de","en","Vorbeugungsmaßnahmen sind eine gute allgemeine Hygiene beim Umgang mit Lebensmitteln und Abfällen sowie sorgfältiges Händewaschen.","Prevention measures are based on good general food and waste hygiene and proper hand-washing.",14,15
"3544","de","en","Vorbeugungsmaßnahmen sind die Dezimierung von Nagerpopulationen, das Meiden kontaminierter Bereiche und das Abdecken von Schnitt- und Schürfwunden bei Arbeiten im Freien.","Preventive measures include controlling rodent populations, avoiding contaminated areas and covering cuts and abraded skin when operating in the environment.",20,21
"4517","de","en","Vorbeugende Maßnahmen sind eine gute Körper- und Lebensmittelhygiene.","Preventive measures include good personal and food hygiene.",8,8
"4327","de","en","Tierärztliche Maßnahmen zum Schutz vor einer Infektion sind Impfungen von Katzen und Hunden.","Preventive veterinary measures include proper vaccination of cats and dogs.",10,13
"4065","de","en","Etablierung als führendes Archiv für wissenschaftliche Informationen über Infektionskrankheiten","Prime repository for scientific advice on infectious diseases",8,9
"3635","de","en","Prionen sind stabil und gegenüber Proteasen, hohen Temperaturen, UV-Strahlung und gebräuchlichen Desinfektionsmitteln relativ resistent.","Prions are stable and relatively resistant to proteases, high temperatures, UV radiation, and commonly used disinfectants.",16,14
"2651","de","en","Mit den gängigen Desinfektions- und Sterilisationsmaßnahmen lassen sich Prionen kaum zerstören.","Prions are very resistant to common disinfection and sterilisation practices.",10,11
"3011","de","en","Vor seiner Tätigkeit beim ECDC war Dr. Sprenger Generaldirektor des Niederländischen Instituts für Volksgesundheit und Umweltschutz (RIVM) in Bilthoven (2003-2010).","Prior to coming to ECDC Dr Sprenger was Director-General of the National Institute for Public Health and the Environment (RIVM) in Bilthoven (2003-2010).",23,20
"3886","de","en","Privacy statement for the recruitment of ECDC trainees (Datenschutzerklärung zur Einstellung von Praktikanten)","Privacy statement for the recruitment of ECDC trainees",8,13
"2423","de","en","Es existieren Verfahren für rechtzeitige Beratungen mit der Europäischen Kommission und den Mitgliedstaaten, um eine einheitliche Risikokommunikation zu fördern.","Procedures are in place for timely consultations with the European Commission and the Member States to promote coherence in the risk communication.",22,19
"2991","de","en","Prof. Johan Giesecke, Chefwissenschaftler und Leiter der Abteilung „Wissenschaftliche Beratung“","Prof Johan Giesecke, Chief Scientist and Head of Scientific Advice Unit",11,10
"4465","de","en","Prof. Karl Ekdahl, Leiter des Referats „Kommunikation im Gesundheitssektor“","Prof Karl Ekdahl, Head of Health Communication Unit",8,9
"3054","de","en","Feldepidemiologie-Fachleute aus verschiedenen EU-Mitgliedstaaten beteiligten sich an der Online-Umfrage im Sommer 2007.","Professionals in field epidemiology from different EU MS contributed to the online survey organized during summer 2007.",17,12
"4362","de","en","Schutzmaßnahmen müssen für alle Phasen der Lebensmittelhandhabung getroffen werden, von der Herstellung über den Vertrieb bis hin zum Verzehr.","Prophylactic measures are aimed at all stages of food supply, from production to distribution and consumption.",16,19
"4188","de","en","Zu den Vorbeugungsmaßnahmen gehören eine angemessene Hygiene bei der Fleischverarbeitung, besonders bei Schweinefleisch, Handhygiene und die Reinhaltung der Wasserversorgung.","Prophylactic measures include adequate hygiene in meat processing (especially of pork), hand hygiene and protection of water supplies.",18,19
"3516","de","en","Vorbeugende Maßnahmen sind die regelmäßige Reinigung und die fachgerechte Wartung der in Frage kommenden Wassersysteme.","Prophylactic measures include regular cleaning and adequate maintenance of the particular water systems.",13,15
"2456","de","en","Vorbeugungsmaßnahmen sind die möglichst durchgängige Impfung der Bevölkerung und die angemessene Versorgung kontaminierter Wunden.","Prophylaxis is based on its generalised use and on the appropriate treatment of contaminated wounds.",15,14
"3242","de","en","Die Arbeiter, die diese Maßnahmen durchführen, müssen Schutzausrüstung tragen.","Protective equipment must be used by workers.",7,9
"3974","de","en","Die Bereitstellung frühzeitiger Warnsignale ist ein wesentliches Ziel der Überwachungssysteme im öffentlichen Gesundheitswesen.","Providing early warning signals is a main objective of public health surveillance systems.",13,13
"4206","de","en","VERÖFFENTLICHUNGSKATALOGDIE SECHS WICHTIGSTEN GESUNDHEITSTHEMENAUF DEM LAUFENDEN BLEIBENEUROSURVEILLANCEPublicationsCataloguePager","PUBLICATIONS CATALOGUETOP SIX HEALTH TOPICSSTAY UP TO DATEEUROSURVEILLANCEPublicationsCataloguePager",8,7
"4200","de","en","Puumala-Viren kommen hauptsächlich in Europa und Russland vor.","Puumala virus occur mainly in Europe and Russia.",8,8
"4135","de","en","Puumala-Viren kommen hauptsächlich in Europa und Russland vor.","Puumala viruses occur mainly in Europe and Russia.",8,8
"4486","de","en","Die Tollwut wird durch das Tollwut-Virus, ein Lyssa-Virus, verursacht.","Rabies is a disease caused by rabies virus (a Lyssavirus).",10,9
"2948","de","en","Seltene Komplikationen sind Hautblutungen, Infektionen des Gehirns, der Hoden oder der Nerven (Neuritis).","Rare complications include skin bleedings, brain infection, neuritis, and inflammation of the testicles.",13,13
"4133","de","en","Oft werden Infektionen beim Menschen durch den Verzehr von rohem oder nicht durchgegartem Fleisch verursacht.","Raw/undercooked meat consumption is often the cause of infection in humans.",11,15
"2897","de","en","An die Symptome im Magen-Darm-Trakt können sich reaktive Gelenkentzündungen und Harnleiterentzündungen anschließen.","Reactive joint inflammation and urethritis can follow the enteric symptoms.",10,12
"3200","de","en","Mehr über Infektionen mit  Haemophilus influenzae  im  Faktenblatt für die allgemeine Öffentlichkeit  und im  Faktenblatt für Fachpersonal .","Read more about  haemophilus influenzae  infection in the  factsheet for general public  and  factsheet for health professionals .",23,23
"3568","de","en","Mehr über Diphtherie im  Faktenblatt für die allgemeine Öffentlichkeit .","Read more about diphtheria in the  factsheet for general public .",12,11
"2605","de","en","Mehr über Gonorrhö im  Faktenblatt für die allgemeine Öffentlichkeit .","Read more about gonorrhoea in the  factsheet for general public .",12,11
"3866","de","en","Mehr über Hepatitis B im  Faktenblatt für die allgemeine Öffentlichkeit .","Read more about hepatitis B in the  factsheet for general public .",13,12
"3973","de","en","Mehr über die Masern im  Faktenblatt für die allgemeine Öffentlichkeit .","Read more about measles in the  factsheet for health professionals .",12,12
"4086","de","en","Mehr über Mumps im  Faktenblatt für die allgemeine Öffentlichkeit  und im  Faktenblatt für Fachpersonal .","Read more about mumps in the  factsheet for general public  and  factsheet for health professionals .",19,18
"2539","de","en","Mehr über Pneumokokken-Erkrankungen im  Faktenblatt für die allgemeine Öffentlichkeit  und im  Faktenblatt für Fachpersonal .","Read more about pneumococcal disease in the  factsheet for general public  and  factsheet for health professionals .",20,18
"3187","de","en","Mehr über Röteln im  Faktenblatt für die allgemeine Öffentlichkeit  und im  Faktenblatt für Fachpersonal .","Read more about rubella in the  factsheet for general public  and  factsheet for health professionals .",19,18
"4680","de","en","Mehr über Tetanus im  Faktenblatt für medizinische Fachpersonal .","Read more about tetanus  in the  factsheet for health professionals .",13,10
"3530","de","en","Mehr über das von einer Expertengruppe unterstützte ECDC-Projekt zu biologischen Risiken","Read more about the ECDC biorisk expert group project",9,11
"3737","de","en","Mehr über das Wissens- und Ressourcenzentrum für Gesundheitskommunikation (KRC)","Read more about the Knowledge and Resource Centre on Health Communication (KRC)",12,9
"4250","de","en","MEHR DAZU AUF DER INTERNETSEITE DES ECDCGESUNDHEITSTHEMEN A-ZEXTERNE LINKSECDC/WHO-BERICHT ÜBER TBTB-SITUATION IN EUROPAKERNAUSSAGENVIDEOS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZEXTERNAL LINKSECDC/WHO TB REPORTTB SITUATION IN EUROPEKEY MESSAGESVIDEOS",14,13
"2367","de","en","MEHR DAZU AUF DER WEBSITE DES ECDCGESUNDHEITSTHEMEN A-ZVERWANDTE GESUNDHEITSTHEMEN","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICS",9,9
"2674","de","en","MEHR DAZU AUF DER INTERNETSEITE DES ECDCGESUNDHEITSTHEMEN A-ZVERWANDTE GESUNDHEITSTHEMENABBILDUNG","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICSIMAGE",9,9
"3498","de","en","MEHR DAZU AUF DER INTERNETSEITE DES ECDCGESUNDHEITSTHEMEN A-ZVERWANDTE GESUNDHEITSTHEMENVERWANDTE GESUNDHEITSTHEMEN","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICSRELATED HEALTH TOPICS",11,10
"4404","de","en","MEHR DAZU AUF DER INTERNETSEITE DES ECDCVERWANDTE THEMENGESUNDHEITSTHEMEN A-ZVERWANDTE GESUNDHEITSTHEMEN","READ MORE ON ECDC SITERELATED TOPICSHEALTH TOPICS A-ZRELATED HEALTH TOPICS",10,10
"4251","de","en","Gesamte Liste und ausführliche Leitlinien (in englischer Sprache)","Read the full list and detailed guidance",7,8
"2679","de","en","In letzter Zeit wurden sehr große Ausbrüche von La Réunion, Mauritius, Mayotte und verschiedenen indischen Staaten gemeldet.","Recent and very large outbreaks have been reported from La Réunion, Mauritius, Mayotte and several Indian states.",17,17
"4561","de","en","In letzter Zeit kam es zu Ausbrüchen auf dem Balkan und in der nordöstlichen Türkei.","Recently outbreaks have occurred in the Balkans and in North-Eastern Turkey.",11,15
"3944","de","en","Die Empfehlungen aus der Auswertung wurden in größerem Umfang berücksichtigt und es wurden Änderungen am HSC-Dokument angeregt.","Recommendations from the evaluation were considered to a greater extend and changes to the HSC document were addressed.",18,17
"2504","de","en","Der Patient ist in der Regel nach ein oder zwei Tagen wiederhergestellt.","Recovery occurs usually in one or two days.",8,12
"4688","de","en","Bei Fragen zu über das EWRS gemeldeten Ereignissen wenden Sie sich bitte an die EWRS-Kontaktstellen in den Mitgliedstaaten.","Refer to the EWRS focal points in the Member States for events reported through EWRS.",15,18
