"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"960","es","en","Los enlaces no deben utilizarse en un contexto difamatorio.","Links must not be used in a defamatory context.",9,9
"728","es","en","La listeriosis es una enfermedad provocada por  Listeria monocytogenes .","Listeriosis is a disease caused by  Listeria monocytogenes .",10,11
"1493","es","en","La listeriosis es una enfermedad provocada por Listeria monocytogenes.","Listeriosis is a disease caused by Listeria monocytogenes.",8,9
"818","es","en","La afectación hepática, renal, pulmonar, cardíaca y, más rara vez, cerebral y las hemorragias son los síntomas más graves.","Liver, kidney, lung, heart, and more rarely brain involvement and bleeding are the most serious symptoms.",16,19
"1055","es","en","La afectación hepática, renal, pulmonar, cardíaca y, más raramente, cerebral y las hemorragias caracterizan las presentaciones clínicas más graves.","Liver, kidney, lung, heart, and more rarely brain involvement and bleeding characterise the most serious clinical presentations.",17,19
"1648","es","en","medios logísticos que se usarán durante una crisis.","logistics to be used during a crisis.",7,8
"849","es","en","las misiones, fortalezas y limitaciones de la reacción de urgencia y de los organismos de gestión;","mandates, strengths and limitations of emergency response and management agencies;",10,16
"511","es","en","Muchos animales portan las bacterias en las heces.","Many animals carry the bacteria in their faeces.",8,8
"644","es","en","Muchos animales actúan como reservorios, aunque los que intervienen con más frecuencia en los casos de infección humana son los cerdos y caballos.","Many animals may act as reservoirs, but those most frequently involved in cases of human infection are pigs and horses.",20,23
"2211","es","en","Muchos agentes infecciosos, organismos vectores, reservorios no humanos y ritmos de reproducción de organismos patógenos son especialmente sensibles al clima.","Many infectious agents, vector organisms, non-human reservoir species, and pathogen replication rates are particularly sensitive to climatic conditions.",18,20
"614","es","en","Mapa e información sobre billetes de autobús y metro","Map and information on bus and metro tickets",8,9
"928","es","en","Marc Sprenger está casado y tiene cuatro hijos.","Marc Sprenger is married and has four children.",8,8
"2087","es","en","El sarampión es una enfermedad aguda provocada por un  morbillivirus .","Measles is an acute illness caused by  morbillivirus .",10,12
"1199","es","en","El sarampión es una enfermedad aguda provocada por un morbillivirus.","Measles is an acute illness caused by morbillivirus.",8,10
"2296","es","en","Mediterráneo, naranja; incluye la región del Mar Negro.","Mediterranean, orange; includes the Black Sea region.",7,8
"2240","es","en","Desde 2006 se celebran reuniones con órganos competentes relevantes que agrupan a expertos de los Estados miembros y de terceros países.","Meetings with relevant competent bodies have taken place since 2006, bringing together experts from MS and third countries.",18,21
"917","es","en","Estados miembros, EEE/AELC, países en vías de adhesión y candidatos","Member States, EEA/EFTA, Acceding and Candidate Countries",7,10
"1736","es","en","La enfermedad meningocócica está provocada por la Neisseria meningitidis, una bacteria cuyo único reservorio son los portadores humanos.","Meningococcal disease is caused by Neisseria meningitidis, a bacterium with human carriers as the only reservoir.",16,18
"1678","es","en","La infección meningocócica está provocada por  Neisseria meningitidis , una bacteria cuyo único reservorio son los portadores humanos.","Meningococcal infection is caused by  Neisseria meningitidis , a bacterium with human carriers as the only reservoir.",18,19
"1986","es","en","Los monos y los seres humanos también actúan como reservorios en la fiebre amarilla selvática y los ciclos urbanos de fiebre amarilla.","Monkeys and humans also act as reservoirs in the jungle yellow fever and the urban yellow fever cycles.",18,22
"812","es","en","Más recientemente, se ha infectado experimentalmente a murciélagos, hurones y gatos domésticos con CoV-SRAG y se ha confirmado que lo transmiten eficazmente.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.",18,22
"460","es","en","Para reforzar el personal de la UE que trabaja en el ámbito de la salud pública intentamos:","More specifically, in order to strengthen EU public health work force we aim to:",14,17
"1989","es","en","Asimismo, actúan como reservorio para mantener la transmisión de la enfermedad.","Moreover, they act as a reservoir for continuing disease transmission.",10,11
"1581","es","en","La mayor parte de los casos de esta enfermedad en humanos son consecuencia de una herida contaminada por tierra o polvo.","Most cases of human disease occur as a result of a wound being contaminated by earth or dust.",18,21
"352","es","en","Casi todos los casos de enfermedad de Lyme se tratan satisfactoriamente con antibióticos administrados durante unas pocas semanas.","Most cases of Lyme disease can be treated successfully with a few weeks of antibiotics.",15,18
"142","es","en","Casi todos los casos se presentan con proctitis intensa asociada con las relaciones anales sin protección.","Most cases presented with severe proctitis which is associated with unprotected anal intercourse.",13,16
"207","es","en","La mayor parte de las rickettsiosis las transmiten las garrapatas, pero hay también formas transmitidas por pulgas, piojos y ácaros.","Most of the Rickettsioses are transmitted by ticks, but they can also be transmitted by fleas, lice and mites.",19,20
"618","es","en","La transmisión de madre a hijo puede provocar muerte fetal, muerte perinatal o sífilis congénita.","Mother-to-child transmission might result in foetal death, perinatal death or congenital syphilis.",12,15
"385","es","en","Mozilla: seleccione el menú Ver, haga clic en Zoom de texto y elija un valor de porcentaje o seleccione Mayor o Menor.","Mozilla - Select View menu, click on Text Zoom, and choose a percentage size or select Larger or Smaller.",19,22
"443","es","en","Sra. Anni Hellman, Directora de la Unidad de Servicios Administrativos","Ms Anni Hellman, Head of Administrative Services Unit",7,9
"1550","es","en","En cerca del 5 % de todas las infecciones de este tipo se aísla  Staphylococcus aureus  multirresistente (SAMR).","Multi-resistant Staphylococcus aureus (MRSA) is isolated in approximately 5% of all healthcare-associated infections.",13,20
"1370","es","en","Las paperas son una enfermedad aguda provocada por el virus de la parotiditis.","Mumps is an acute illness caused by the mumps virus.",10,13
"1349","es","en","FETP Nacionales – Programas de formación de epidemiólogos de campo","National FETP – Field EPI training programme",7,10
"1367","es","en","Sus reservorios naturales son muchos tipos de animales, básicamente conejos, liebres, ardillas, zorros y garrapatas.","Natural reservoirs are many types of animals, mainly rabbits, hares, squirrels, foxes and ticks.",14,15
"1363","es","en","brindarles asesoramiento, orientación y posiblemente asistencia, conservando el carácter confidencial de determinadas informaciones incluidas en el ámbito de la seguridad.","need for advice, guidance and possibly assistance, and need to deal with sensitive information within the security sector.",18,20
"1272","es","en","Las necesidades por país se evalúan en términos de:","Needs are being assessed by country in terms of:",9,9
"1051","es","en","Netscape 6.0 y 4.0: seleccione el menú Edición y haga clic en Preferencias.","Netscape 6.0, and 4.0 - Select Edit menu and click on Preferences.",12,13
"1125","es","en","Network of Training Programs in Epidemiology and Public Health Interventions (TEPHINET)","Network of Training Programs in Epidemiology and Public Health Interventions (TEPHINET)",11,11
"1923","es","en","Los nuevos virus son con frecuencia el resultado de la reorganización de los genes de otros dos virus (intercambio de genes).","New viruses are often the result of a re-assortment of genes from two other viruses (swap of genes).",18,21
"2006","es","en","La próxima Conferencia se celebrará en París, el 30-31 de octubre de 2008.","Next Conference will happen in Paris 30, 31 October 2008.",10,13
"872","es","en","No se han registrado casos de transmisión entre personas.","No cases of person-to-person transmission have been recorded.",8,9
"384","es","en","No se dispone de información sobre casos de ribotipo 027 RCP adquiridos fuera del medio hospitalario.","No information is available on community-acquired cases of PCR ribotype 027.",11,16
"2166","es","en","No existe ningún tratamiento específico contra el virus.","No specific therapy is available against the virus.",8,8
"2315","es","en","No existe ningún tratamiento específico, y los pacientes se recuperan de manera espontánea.","No specific treatment is available, and patients recover spontaneously.",9,13
"199","es","en","No existen tratamientos ni vacunas específicas contra el dengue y, a menudo, se precisan cuidados intensivos generales.","No specific treatment or vaccine exists for dengue, and general intensive care is often needed.",15,17
"525","es","en","No existen tratamientos ni vacunas contra ninguna de estas enfermedades.","No treatment or vaccine is available for either disease.",9,10
"2079","es","en","No hay vacunas ni medicamentos capaces de prevenir la infección.","No vaccines or drugs to prevent infection are available.",9,10
"1809","es","en","A los signos iniciales inespecíficos (fiebre, irritabilidad) sigue la aparición de contracciones musculares localizadas.","Non-specific early signs (fever, irritability) are followed by the appearance of localised muscular contractions.",14,14
"1995","es","en","No obstante, en ocasiones se ha notificado un «paludismo de aeropuerto» vinculado con el transporte involuntario de mosquitos infectados desde zonas endémicas.","Nonetheless, ‘airport malaria’ is sometimes reported in relation to the inadvertent transport of infected mosquitoes from endemic areas.",18,22
"1864","es","en","Esta infección puede causar vómitos, diarrea y dolor de estómago.","Norovirus infection can cause vomiting, diarrhoea, and stomach pain.",9,10
"932","es","en","NOVOVIRUS EN CRUCEROS POR AGUAS EUROPEAS – VERANO DE 2006","Norovirus on cruise ships in European waters – Summer 2006",10,10
"1148","es","en","no es necesariamente completa, íntegra, exacta o actualizada;","not necessarily comprehensive, complete, accurate or up to date;",9,8
"54","es","en","En años recientes se han propuesto muchas teorías para explicar la relación entre el cambio climático y las enfermedades infecciosas:","Numerous theories have been developed in recent years to explain the relationship between climate change and infectious diseases:",18,20
"1139","es","en","En ocasiones, la infección adopta una evolución crónica que origina una infección de las válvulas cardíacas, hepatitis y afectación de otros órganos.","Occasionally, the infection takes a chronic course, leading to infection of the heart valves, hepatitis and other organ involvement.",19,22
"292","es","en","es sólo de carácter general y no tiene por objeto considerar las circunstancias específicas de una persona o una entidad en particular;","of a general nature only and is not intended to address the specific circumstances of any particular individual or entity;",20,22
"523","es","en","De ellos, dos están presentes en Europa (Lyssavirus 1 y 2 transmitidos por murciélagos europeos).","Of these, two are present in Europe (European bat lyssavirus 1 and 2).",13,14
"389","es","en","Los funcionarios que redactan los contratos deben definir sus características, calcular el gasto total y especificar su duración.","Officers preparing contracts must define their characteristics, calculate their total expenditure and specify their duration.",15,18
"1773","es","en","En raras ocasiones, también se contrae la enfermedad por inhalación de aerosoles infecciosos.","On rare occasions infection could also occur through inhalation of infective aerosols.",12,13
"1862","es","en","En el continente europeo, el último caso de parálisis por poliomielitis se registró en Turquía en noviembre de 1998.","On the European continent, the last case of paralysis caused by polio was reported from Turkey in November 1998.",19,19
"582","es","en","En esta página encontrará información sobre la transparencia y la independencia del ECDC.","On this page you will find information about ECDC’s transparency and independence.",12,13
"1708","es","en","Una vez efectuado el diagnóstico, la gonococia no complicada suele curarse con una sola dosis de un antibiótico adecuado.","Once a diagnosis is made, uncomplicated gonorrhoea is usually cured by a single dose of a suitable antibiotic.",18,19
"798","es","en","Una vez instalado el lector puede añadir la(s) RSS Eurosurveillance haciendo clic en el enlace anterior.","Once you have installed a feed reader you can add the Eurosurveillance RSS feed(s) by clicking on the link above.",20,16
"1817","es","en","LICITACIONES EN CURSOCONVOCATORIAS DE PROPUESTAS EN CURSOLICITACIONES CERRADASCONVOCATORIAS DE PROPUESTAS CERRADASLICITACIONES ABIERTASCONVOCATORIAS DE PROPUESTAS ABIERTASENLACES EXTERNOS","ONGOING CALLS FOR TENDERONGOING CALLS FOR PROPOSALCLOSED CALLS FOR TENDERCLOSED CALLS FOR PROPOSALOPEN CALLS FOR TENDEROPEN CALLS FOR PROPOSALEXTERNAL LINKS",20,16
"2057","es","en","Únicamente en el 5 %–10 % de las personas infectadas llega a desarrollarse una TB activa.","Only 5–10% of infected persons go on to develop active TB.",11,14
"874","es","en","Sólo estas últimas precisan tratamiento con antibióticos.","Only the latter require treatment, by the use of antibiotics.",10,7
"488","es","en","Sólo así pueden desarrollarse métodos de diagnóstico y medidas de neutralización para proteger la salud de los seres humanos y los animales.","Only then can diagnostic methods and countermeasures to protect human and animal health be developed.",15,22
"1377","es","en","Opera: seleccione el menú Ver, haga clic en Zoom y elija un tamaño de fuente de la lista.","Opera - Select View menu, click on Zoom, and then select a size from the list.",16,18
"707","es","en","Las vacunas orales se han mostrado eficaces para evitar la propagación de la enfermedad en poblaciones de animales salvajes.","Oral vaccination has proven effective in preventing the spread of disease within wild animal populations.",15,19
"609","es","en","Pedir una copia impresa de esta publicación en el ""EU-Bookshop""","Order a printed copy of this publication on the EU bookshop",11,10
"1568","es","en","Otras manifestaciones patológicas son neumonía, artritis, endocarditis y síndrome del shock tóxico estreptocócico (SSTE).","Other disease manifestations include pneumonia, arthritis, endocarditis, and streptococcal toxic shock-like syndrome (STSS).",13,14
"551","es","en","Otros factores de riesgo son el baño en aguas superficiales naturales y el contacto directo con animales infectados.","Other risk factors include swimming in natural surface-waters and direct contact with infected animals.",14,18
"1590","es","en","La palidez en torno a la boca y la inflamación de los ganglios del cuello son también síntomas posibles.","Other symptoms can include paleness around the mouth and swollen glands in the neck.",14,19
"1241","es","en","En Sudamérica se han descubierto otros virus causantes de fiebres hemorrágicas:","Other viruses causing hemorrhagic fevers were reported in South America:",10,11
"2302","es","en","Nuestro objetivo es mantener esta información y estos materiales actualizados y con exactitud.","Our goal is to keep this information and material timely and accurate.",12,13
"1001","es","en","En ocasiones se producen brotes que se detectan por el incremento súbito del número de apendicectomías debido a diagnósticos erróneos de apendicitis.","Outbreaks are sometimes detected as a sudden increase in appendectomies due to mistaken diagnoses of appendicitis.",16,22
"2059","es","en","Las páginas que necesitan dicha información la tratan en conformidad con la política descrita en el Reglamento mencionado.","Pages that require such information treat it according to the policy described in the Regulation mentioned above.",17,18
"1816","es","en","La gripe pandémica es una propagación mundial de una nueva cepa de gripe frente a la que no es inmune la población general.","Pandemic influenza is a global spread of a new influenza strain to which the general population is not immune.",19,23
"88","es","en","La participación en dichos ejercicios se materializa en una evaluación interna del plan, aplicando posteriormente los ajustes necesarios.","Participation in such exercises is followed by an internal evaluation of the plan and adjustments implemented subsequently.",17,18
"1395","es","en","Es fundamental informar a la pareja y administrarle tratamiento para reducir la transmisión.","Partner notification and treatment is essential to curtail transmission.",9,13
"497","es","en","Los pacientes pueden contagiar la infección desde dos semanas antes de la aparición de los síntomas y durante una semana o más después.","Patients are infectious from two weeks before the onset of symptoms and may continue to be infectious for one week or more after.",23,23
"958","es","en","El tratamiento consiste en cirugía y fármacos antihelmínticos específicos.","Patients are treated with surgery and the specific anti-helminthic drugs.",10,9
"1193","es","en","El paciente suele empezar con tos seca, fiebre, dolor de cabeza y a veces diarrea, y muchas personas contraen neumonía.","Patients usually start with a dry cough, fever, headache and sometimes diarrhoea and many people go on to get pneumonia.",20,20
"1659","es","en","La edad de los pacientes fluctúa entre los 15 y 73 años.","Patients’ ages range between 15 and 73 years.",8,10
"149","es","en","Las personas de más de 50 años están más expuestas que los jóvenes, y los varones más que las mujeres.","People over the age of 50 are more at risk than younger people, and males are more at risk than females.",21,20
"1441","es","en","La transmisión de esta enfermedad entre personas o de animales a personas se produce fundamentalmente por medio de agua y alimentos contaminados.","Person-to-person or animal-to-person disease transmission occurs mainly through contaminated water and food.",12,22
"944","es","en","La tosferina es una infección bacteriana aguda de las vías respiratorias provocada por la bacteria  Bordetella pertussis .","Pertussis is an acute bacterial infection of the respiratory tract caused by the bacterium Bordetella pertussis.",16,19
"1983","es","en","La peste está provocada por bacterias de la especie  Yersinia pestis .","Plague is caused by Yersinia pestis bacteria.",7,13
"1609","es","en","plan para superar crisis de salud pública;","plan to deal with the crisis in Public Health;",9,7
"1483","es","en","Téngase en cuenta que no puede garantizarse que un documento accesible en línea reproduzca exactamente un texto adoptado oficialmente.","Please note that it cannot be guaranteed that a document available on-line exactly reproduces an officially adopted text.",18,19
"1656","es","en","La poliomielitis la causan poliovirus clasificados en los tipos 1, 2 y 3.","Polio is caused by polioviruses, classified into types 1, 2 and 3.",12,12
"562","es","en","En 2008 viajó a Portugal, Hungría, Eslovenia y Rumanía.","Portugal, Hungary, Slovenia and Romania were visited in 2008.",9,9
"1334","es","en","El interés actual en la viruela radica en su posible uso como agente de bioterrorismo.","Present interest in smallpox is due to its possible use as a bioterrorism agent.",14,15
"2082","es","en","La prensa y otros medios de comunicación constituyen otro canal importante de comunicación con los ciudadanos de la UE.","Press and other media is another important channel to reach the EU citizens.",13,19
"772","es","en","- evitar la diseminación de cepas resistentes entre las personas.","Prevent the spread of resistant strains between persons.",8,10
"364","es","en","La prevención es posible mediante vacunación, lo que incluye la inmunización postexposición lo antes posible tras la exposición.","Prevention is possible by vaccination, including post-exposure immunisation to be given as soon after the exposure as possible.",18,18
"283","es","en","Las medidas preventivas se basan en la buena higiene general de los alimentos y desechos y en el correcto lavado de manos.","Prevention measures are based on good general food and waste hygiene and proper hand-washing.",14,22
"278","es","en","Las medidas preventivas consisten en una buena higiene personal y de los alimentos.","Preventive measures include good personal and food hygiene.",8,13
"914","es","en","Entre las medidas veterinarias preventivas figuran una vacunación adecuada de gatos y perros.","Preventive veterinary measures include proper vaccination of cats and dogs.",10,13
"1835","es","en","Primera fuente de asesoramiento científico sobre enfermedades contagiosas","Prime repository for scientific advice on infectious diseases",8,8
"520","es","en","Los priones son estables y relativamente resistentes a las proteasas, las temperaturas elevadas, la radiación UV y los desinfectantes habituales.","Prions are stable and relatively resistant to proteases, high temperatures, UV radiation, and commonly used disinfectants.",16,20
"1214","es","en","Los priones son muy resistentes a las medidas habituales de desinfección y esterilización.","Prions are very resistant to common disinfection and sterilisation practices.",10,13
"313","es","en","Profesor Johan Giesecke, Director Científico y Director de la Unidad de Asesoramiento Científico","Prof Johan Giesecke, Chief Scientist and Head of Scientific Advice Unit",11,13
"1185","es","en","Profesor Karl Ekdahl, Director de la Unidad de Comunicación Sanitaria","Prof Karl Ekdahl, Head of Health Communication Unit",8,10
"1226","es","en","Las medidas preventivas deben aplicarse en todas las etapas del suministro de alimentos, desde la producción hasta la distribución y el consumo.","Prophylactic measures are aimed at all stages of food supply, from production to distribution and consumption.",16,22
"236","es","en","Entre las medidas preventivas figuran la limpieza periódica y el mantenimiento adecuado de los sistemas de agua especiales.","Prophylactic measures include regular cleaning and adequate maintenance of the particular water systems.",13,18
"1971","es","en","La profilaxis se fundamenta en su uso generalizado y en el tratamiento adecuado de las heridas contaminadas.","Prophylaxis is based on its generalised use and on the appropriate treatment of contaminated wounds.",15,17
"1022","es","en","Los trabajadores han de utilizar un equipo protector,","Protective equipment must be used by workers.",7,8
"1195","es","en","La principal finalidad de los sistemas de vigilancia de la salud pública consiste en facilitar señales de alerta precoz.","Providing early warning signals is a main objective of public health surveillance systems.",13,19
"194","es","en","CATÁLOGO DE PUBLICACIONESLOS SEIS PROBLEMAS SANITARIOS MÁS CANDENTESMANTÉNGASE AL DÍAEUROSURVEILLANCEPublicationsCataloguePager","PUBLICATIONS CATALOGUETOP SIX HEALTH TOPICSSTAY UP TO DATEEUROSURVEILLANCEPublicationsCataloguePager",8,10
"1460","es","en","El virus de Puumala aparece principalmente en Europa y Rusia.","Puumala virus occur mainly in Europe and Russia.",8,10
"2217","es","en","Los virus Puumala aparecen principalmente en Europa y Rusia.","Puumala viruses occur mainly in Europe and Russia.",8,9
"502","es","en","La fiebre Q es una zoonosis frecuente (infección transmisible desde los animales a los seres humanos), provocada por  Coxiella burnetii .","Q fever is a common zoonosis (infection that could transmit from animals to humans), caused by Coxiella burnetii.",18,22
"397","es","en","La rabia es una enfermedad provocada por el virus de la rabia (un Lyssavirus).","Rabies is a disease caused by rabies virus (a Lyssavirus).",10,14
"2120","es","en","Algunas complicaciones raras consisten en hemorragias cutáneas, infección cerebral, neuritis e inflamación de los testículos.","Rare complications include skin bleedings, brain infection, neuritis, and inflammation of the testicles.",13,15
"1691","es","en","El consumo de carne cruda o poco cocinada es, a menudo, la causa de esta infección en los seres humanos.","Raw/undercooked meat consumption is often the cause of infection in humans.",11,20
"258","es","en","Después de los síntomas entéricos puede desencadenarse una inflamación articular reactiva y uretritis.","Reactive joint inflammation and urethritis can follow the enteric symptoms.",10,13
"862","es","en","Encontrará más información sobre la difteria en la  ficha para el público general .","Read more about diphtheria in the  factsheet for general public .",12,15
"2159","es","en","Encontrará más información sobre la gonococia en la  ficha para el público general .","Read more about gonorrhoea in the  factsheet for general public .",12,15
"1875","es","en","Encontrará más información sobre la hepatitis B en la  ficha para el público general .","Read more about hepatitis B in the  factsheet for general public .",13,16
"1105","es","en","Encontrará más información sobre el sarampión en la  ficha para el profesional .","Read more about measles in the  factsheet for health professionals .",12,14
"1803","es","en","Encontrará más información sobre la parotiditis en la  ficha para el público general  y la  ficha para el profesional .","Read more about mumps in the  factsheet for general public  and  factsheet for health professionals .",19,23
"936","es","en","Encontrará más información sobre la rubéola en la  ficha para el público general  y la  ficha para el profesional .","Read more about rubella in the  factsheet for general public  and  factsheet for health professionals .",19,23
"970","es","en","Encontrará más información sobre el tétanos en la  ficha para el profesional .","Read more about tetanus  in the  factsheet for health professionals .",13,14
"1647","es","en","Más información sobre el proyecto de grupo de expertos en riesgos biológicos del ECDC","Read more about the ECDC biorisk expert group project",9,14
"1432","es","en","Más información sobre el Centro de conocimientos y recursos en materia de comunicación sobre la salud (KRC).","Read more about the Knowledge and Resource Centre on Health Communication (KRC)",12,17
"981","es","en","MÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS SANITARIOS A-ZENLACES EXTERNOSINFORME SOBRE LA TUBERCULOSIS DEL ECDC/OMSLA SITUACIÓN DE LA TUBERCULOSIS EN EUROPAMENSAJES CLAVEVÍDEOS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZEXTERNAL LINKSECDC/WHO TB REPORTTB SITUATION IN EUROPEKEY MESSAGESVIDEOS",14,22
"6","es","en","MÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS SANITARIOS A-ZPROBLEMAS SANITARIOS RELACIONADOS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICS",9,11
"1537","es","en","MÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS SANITARIOS A-ZPROBLEMAS SANITARIOS RELACIONADOSIMAGEN","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICSIMAGE",9,11
"1438","es","en","MÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS SANITARIOS A-ZPROBLEMAS SANITARIOS RELACIONADOSPROBLEMAS SANITARIOS RELACIONADOS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICSRELATED HEALTH TOPICS",11,13
"1702","es","en","MÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS RELACIONADOSPROBLEMAS SANITARIOS A-ZPROBLEMAS SANITARIOS RELACIONADOS","READ MORE ON ECDC SITERELATED TOPICSHEALTH TOPICS A-ZRELATED HEALTH TOPICS",10,12
"281","es","en","Lea la lista completa y más datos sobre las directrices (en inglés)","Read the full list and detailed guidance",7,12
"1959","es","en","Se han comunicado epidemias recientes y muy importantes en la Reunión, Mauricio, Mayotte y varios estados de la India.","Recent and very large outbreaks have been reported from La Réunion, Mauritius, Mayotte and several Indian states.",17,19
"1561","es","en","Recientemente se han producido epidemias en los Balcanes y el noreste de Turquía.","Recently outbreaks have occurred in the Balkans and in North-Eastern Turkey.",11,13
"2356","es","en","Las recomendaciones extraídas de la evaluación se tuvieron en buena medida en cuenta, efectuándose las modificaciones en el documento del Comité.","Recommendations from the evaluation were considered to a greater extend and changes to the HSC document were addressed.",18,21
"1092","es","en","La recuperación se produce habitualmente en uno o dos días.","Recovery occurs usually in one or two days.",8,10
"203","es","en","PROBLEMAS RELACIONADOSEUROSURVEILLANCEPÁGINAS RELACIONADASPROBLEMAS SANITARIOS A-ZMás información en el sitio del ECDCPROBLEMAS SANITARIOS RELACIONADOS","RELATED TOPICSEUROSURVEILLANCERELATED PAGESHEALTH TOPICS A-ZRead more on ECDC siteRELATED HEALTH TOPICS",11,13
"968","es","en","PROBLEMAS RELACIONADOSPROBLEMAS SANITARIOS A-ZMÁS INFORMACIÓN EN EL SITIO DEL ECDCPROBLEMAS SANITARIOS RELACIONADOSPROBLEMAS SANITARIOS RELACIONADOS","RELATED TOPICSHEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICSRELATED HEALTH TOPICS",12,14
"2175","es","en","PROBLEMAS RELACIONADOSMÁS INFORMACIÓN EN EL SITIO DEL ECDCEUROSURVEILLANCEPROBLEMAS SANITARIOS A-ZPROBLEMAS SANITARIOS RELACIONADOS","RELATED TOPICSREAD MORE ON ECDC SITEEUROSURVEILLANCEHEALTH TOPICS A-ZRELATED HEALTH TOPICS",10,12
"2323","es","en","PROBLEMAS RELACIONADOSPÁGINAS RELACIONADASEUROSURVEILLANCEPROBLEMAS SANITARIOS A-ZMÁS INFORMACIÓN EN EL SITIO DEL ECDCREDDOCUMENTO EXTERNOPROBLEMAS SANITARIOS RELACIONADOS","RELATED TOPICSRELATED PAGESEUROSURVEILLANCEHEALTH TOPICS A-ZREAD MORE ON ECDC SITENETWORKEXTERNAL DOCUMENTRELATED HEALTH TOPICS",12,14
"978","es","en","Los representantes pueden ser reemplazados por suplentes, nombrados al mismo tiempo.","Representatives may be replaced by alternates, appointed at the same time.",11,11
"574","es","en","Sus reservorios son los animales herbívoros, y las esporas pueden sobrevivir en el ambiente durante decenios.","Reservoirs are grass-eating animals, and the spores can survive in the environment for decades.",14,16
"2110","es","en","La unidad responsable de estas actividades es la  Unidad de Comunicación en Materia de Salud .","Responsible for these activities is the  Communication and Country Cooperation Unit .",13,17
"1830","es","en","La unidad responsable de estas actividades es la Unidad de Comunicación en Materia de Salud.","Responsible for these activities is the Health Communication Unit.",9,15
"1289","es","en","Los resultados de dichas evaluaciones se compilaron en un informe técnico que puede ser consultado.","Results of these evaluations are available in a technical report.",10,15
"1642","es","en","Las rickettsiosis pueden clasificarse en dos grandes grupos:","Rickettsioses can be classified into two main groups:",8,8
"1286","es","en","FUNCIÓN Y responsabilidades DEL ECDC en la DETECción de AMENAZAS SANITARIAS EMERGENTES","Role and mandate of ECDC in detecting emerging health threats",10,12
"829","es","en","La rubéola es una enfermedad leve que cursa con erupción y fiebre ligera provocada por el virus de la rubéola.","Rubella is a mild febrile rash illness caused by rubella virus.",11,20
"1519","es","en","La infección de la sangre por  Salmonella typhi  también puede causar una infección de todos los órganos.","Salmonella typhi blood stream infection can also cause infection in all organs.",12,19
"809","es","en","La esquistosomiasis suele tratarse con una sola dosis de praziquantel.","Schistosomiasis is usually treated with a single dose of praziquantel.",10,10
"629","es","en","La Unidad de Asesoramiento Científico trabaja con este objetivo en mente.","Scientific Advice Unit (SAU) work focuses on achieving this goal.",10,11
"725","es","en","Búsqueda, recopilación, cotejo, evaluación y difusión de los datos científicos y técnicos pertinentes.","Search, collect, collate, evaluate and disseminate relevant scientific and technical data",11,13
"2210","es","en","La gripe estacional afecta al hemisferio norte todos los inviernos y ocasiona una carga de enfermedad considerable, con absentismo laboral y escolar.","Seasonal influenza hits the Northern hemisphere every winter and causes a substantial disease burden with people being absent from work and schools.",22,22
"196","es","en","Vea en la lista siguiente los detalles sobre el modo de cambiar el tamaño del texto en su navegador.","See the list below for details of how you can change the text size using your browser:",17,19
"961","es","en","Seleccione Aspecto en el menú de la izquierda, dentro de la nueva ventana.","Select Appearance from the left hand side menu within the new window.",12,13
"2247","es","en","Semenza JC, Menne B. Climate Change and Infectious Diseases in Europe.","Semenza JC, Menne B. Climate Change and Infectious Diseases in Europe.",11,11
"1411","es","en","El EPIET organiza varias actividades para formadores:","Several activities for trainers are organized by the EPIET:",9,7
"2141","es","en","Hay varios fármacos eficaces como tratamiento y profilaxis.","Several drugs are available for both treatment and prophylaxis.",9,8
"1636","es","en","Se han realizado diversas investigaciones sobre brotes de sarampión y gripe aviar.","Several investigations of measles and avian influenza outbreaks have been carried out.",12,12
"877","es","en","También se han notificado varios casos esporádicos en países europeos.","Several sporadic cases have also been reported from European countries.",10,10
"117","es","en","Puede haber casos graves que afectan a los riñones y los pulmones y son mortales.","Severe cases, affecting the kidneys or the lungs, may occur and lead to death.",14,15
"15","es","en","Hay que examinar a las parejas sexuales para evitar la difusión de la enfermedad.","Sexual partners should be evaluated to prevent further spread of disease.",11,14
"1604","es","en","También se ha descrito la transmisión sexual entre varones que mantienen relaciones homosexuales.","Sexual transmission among men who have sex with men has also been described.",13,13
"1762","es","en","Las infecciones de transmisión sexual son un grupo de infecciones que pueden transmitirse a través del coito vaginal, oral y anal.","Sexually transmitted infections is a group of infections that may transmit through vaginal, oral and anal sexual intercourse.",18,21
"1352","es","en","La shigelosis es una de las primeras causas de muerte infantil en los países en desarrollo.","Shigellosis is a leading cause of childhood deaths in developing countries.",11,16
