"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"6633","fr","en","Carte et informations sur les tickets de bus et de métro","Map and information on bus and metro tickets",8,11
"5814","fr","en","Marc Sprenger est marié et père de quatre enfants.","Marc Sprenger is married and has four children.",8,9
"5789","fr","en","La rougeole est une maladie aiguë due au  morbillivirus .","Measles is an acute illness caused by  morbillivirus .",10,11
"6146","fr","en","La rougeole est une maladie aiguë due au morbillivirus.","Measles is an acute illness caused by morbillivirus.",8,9
"6165","fr","en","Depuis 2006, des réunions avec les organes compétents ont rassemblé des experts des États membres et d’États tiers.","Meetings with relevant competent bodies have taken place since 2006, bringing together experts from MS and third countries.",18,18
"5469","fr","en","États membres, EEE/AELE, pays en voie d'adhésion et pays candidats","Member States, EEA/EFTA, Acceding and Candidate Countries",7,10
"6097","fr","en","Le mandat des membres est de quatre ans.","Members’ term of office shall be four years.",8,8
"6894","fr","en","La méningococcie est due à la bactérie Neisseria meningitidis dont l’homme est le seul réservoir.","Meningococcal disease is caused by Neisseria meningitidis, a bacterium with human carriers as the only reservoir.",16,15
"4894","fr","en","La méningococcie est due à la bactérie  Neisseria meningitidis , dont l’homme est le seul réservoir.","Meningococcal infection is caused by  Neisseria meningitidis , a bacterium with human carriers as the only reservoir.",18,17
"6065","fr","en","Le singe et l’homme font également office de réservoirs pour la fièvre jaune de la jungle et la fièvre jaune urbaine.","Monkeys and humans also act as reservoirs in the jungle yellow fever and the urban yellow fever cycles.",18,21
"6693","fr","en","Plus récemment, la transmission sexuelle entre hommes ayant des rapports homosexuels est devenue une cause plus courante d'épidémies dans plusieurs pays.","More recently, sexual transmission among men that have sex with men has become a more common cause of outbreaks in several countries.",22,21
"6373","fr","en","Afin de renforcer les forces de travail de l’UE en matière de santé publique, nous souhaitons plus précisément:","More specifically, in order to strengthen EU public health work force we aim to:",14,18
"5767","fr","en","Plus de la moitié d’entre elles sont décédées.","More than half of them have died.",7,8
"5379","fr","en","Ils servent, en outre, de réservoir favorisant la transmission de la maladie.","Moreover, they act as a reservoir for continuing disease transmission.",10,12
"6547","fr","en","La plupart des cas d’infection chez l’homme sont dus à la contamination d’une plaie avec de la terre ou de la poussière.","Most cases of human disease occur as a result of a wound being contaminated by earth or dust.",18,22
"6941","fr","en","La plupart des cas de maladie de Lyme peuvent être guéris avec un traitement antibiotique de quelques semaines.","Most cases of Lyme disease can be treated successfully with a few weeks of antibiotics.",15,18
"5591","fr","en","La plupart des cas présentent une rectite sévère consécutive à des rapports anaux non protégés.","Most cases presented with severe proctitis which is associated with unprotected anal intercourse.",13,15
"4948","fr","en","La plupart des infections restent totalement asymptomatiques, mais dans 10 % des cas, des symptômes légers (fièvre, malaise, nausées et vomissements) apparaissent.","Most infections remain completely without symptoms, while 10% of cases develop mild symptoms only, such as fever, malaise, nausea, and vomiting.",21,21
"6571","fr","en","La plupart des rickettsioses sont transmises par les tiques, mais elles peuvent également être transmises par les puces, les poux et les acariens.","Most of the Rickettsioses are transmitted by ticks, but they can also be transmitted by fleas, lice and mites.",19,23
"6147","fr","en","La transmission de la mère à l’enfant peut entraîner la mort du fœtus, le décès périnatal ou une syphilis congénitale.","Mother-to-child transmission might result in foetal death, perinatal death or congenital syphilis.",12,20
"5847","fr","en","Mlle Anni Hellman, chef de l’Unité des services administratifs","Ms Anni Hellman, Head of Administrative Services Unit",7,9
"5140","fr","en","Le Staphylococcus aureus multirésistant (SAMR) a été isolé dans environ 5 % des infections nosocomiales.","Multi-resistant Staphylococcus aureus (MRSA) is isolated in approximately 5% of all healthcare-associated infections.",13,14
"6958","fr","en","Les oreillons sont une maladie aiguë due au virus des oreillons.","Mumps is an acute illness caused by the mumps virus.",10,11
"5167","fr","en","On peut prévenir les oreillons par un vaccin, souvent administré en association avec les vaccins antirubéoleux et antirougeoleux (ROR).","Mumps is preventable by a vaccine, which is most often administered in association with anti-rubella and anti-measles vaccines (MMR).",19,19
"6888","fr","en","Programme national de formation à l’épidémiologie de terrain (PFET) – programme de formation EPIET","National FETP – Field EPI training programme",7,14
"6379","fr","en","Différents types d’animaux peuvent servir de réservoirs naturels, principalement les lapins, les lièvres, les écureuils, les renards et les tiques.","Natural reservoirs are many types of animals, mainly rabbits, hares, squirrels, foxes and ticks.",14,20
"5477","fr","en","Les besoins sont évalués pays par pays en fonction des critères suivants:","Needs are being assessed by country in terms of:",9,12
"6201","fr","en","Netscape 6.0 et 4.0: sélectionnez le menu «Édition» et cliquez sur «Préférences».","Netscape 6.0, and 4.0 - Select Edit menu and click on Preferences.",12,12
"5402","fr","en","Réseaux de programmes de formation aux interventions en épidémiologie et en santé publique (TEPHINET)","Network of Training Programs in Epidemiology and Public Health Interventions (TEPHINET)",11,14
"4983","fr","en","Les nouveaux virus sont souvent le résultat d'un réarrangement de gènes provenant de deux autres virus (échange de gènes).","New viruses are often the result of a re-assortment of genes from two other viruses (swap of genes).",18,19
"6144","fr","en","Une conférence de l’ASPHER a eu lieu à Paris les 30 et 31 octobre 2008.","Next Conference will happen in Paris 30, 31 October 2008.",10,15
"5717","fr","en","Aucun cas de transmission interhumaine n’a été signalé.","No cases of person-to-person transmission have been recorded.",8,8
"6826","fr","en","Il n’existe actuellement aucune vaccination contre l’hépatite C.","No hepatitis C vaccination is yet available.",7,8
"6561","fr","en","On ne dispose d’aucun traitement contre ce virus.","No specific therapy is available against the virus.",8,8
"6331","fr","en","Il n’existe aucun traitement spécifique: les patients guérissent spontanément.","No specific treatment is available, and patients recover spontaneously.",9,9
"4816","fr","en","Il n’existe ni traitement spécifique, ni vaccin; des soins intensifs sont généralement nécessaires.","No specific treatment or vaccine exists for dengue, and general intensive care is often needed.",15,13
"5111","fr","en","Il n’existe ni traitement, ni vaccin pour cette maladie.","No treatment or vaccine is available for either disease.",9,9
"5884","fr","en","Aucun vaccin ni médicament ne permettent de prévenir l’infection.","No vaccines or drugs to prevent infection are available.",9,9
"6702","fr","en","Les premiers symptômes ne sont pas caractéristiques (fièvre, irritabilité). Apparaissent ensuite des contractions musculaires localisées.","Non-specific early signs (fever, irritability) are followed by the appearance of localised muscular contractions.",14,15
"5235","fr","en","On signale néanmoins des cas de «malaria d’aéroport» dus au transport involontaire de moustiques infectés provenant de zones endémiques.","Nonetheless, ‘airport malaria’ is sometimes reported in relation to the inadvertent transport of infected mosquitoes from endemic areas.",18,19
"5454","fr","en","Elle peut se manifester par des vomissements, de la diarrhée et des douleurs d’estomac.","Norovirus infection can cause vomiting, diarrhoea, and stomach pain.",9,14
"4966","fr","en","infections À Norovirus sur des bateaux de croisiÈre NAVIGUANT dans les eaux EuropÉennes – ÉtÉ 2006","Norovirus on cruise ships in European waters – Summer 2006",10,16
"6115","fr","en","ne sont pas nécessairement complètes, exhaustives, exactes ou à jour;","not necessarily comprehensive, complete, accurate or up to date;",9,10
"5579","fr","en","L’infection peut devenir chronique et évoluer en une infection des valvules cardiaques ou en hépatite, voire atteindre d’autres organes.","Occasionally, the infection takes a chronic course, leading to infection of the heart valves, hepatitis and other organ involvement.",19,19
"4847","fr","en","exclusivement de nature générale et ne visent pas la situation particulière d’une personne physique ou morale;","of a general nature only and is not intended to address the specific circumstances of any particular individual or entity;",20,16
"5225","fr","en","Deux sont présents en Europe (lyssavirus de chauve-souris européenne 1 et 2).","Of these, two are present in Europe (European bat lyssavirus 1 and 2).",13,12
"7102","fr","en","Les fonctionnaires qui préparent les contrats doivent en définir les caractéristiques, en calculer le montant total et préciser leur durée.","Officers preparing contracts must define their characteristics, calculate their total expenditure and specify their duration.",15,20
"6031","fr","en","L’infection se transmet plus rarement par l’inhalation d’aérosols infectieux.","On rare occasions infection could also occur through inhalation of infective aerosols.",12,9
"6128","fr","en","Sur le continent européen, le dernier cas de paralysie due à la polio a été signalé en Turquie au mois de novembre 1998.","On the European continent, the last case of paralysis caused by polio was reported from Turkey in November 1998.",19,23
"5662","fr","en","Vous trouverez ci-dessous des informations concernant la transparence et l’indépendance de l’ECDC.","On this page you will find information about ECDC’s transparency and independence.",12,12
"6232","fr","en","Une fois le diagnostic établi, une gonorrhée sans complication se soigne généralement par une dose unique d’antibiotique adapté.","Once a diagnosis is made, uncomplicated gonorrhoea is usually cured by a single dose of a suitable antibiotic.",18,18
"5049","fr","en","Lorsque vous avez installé un lecteur de flux, vous pouvez ajouter le ou les flux RSS d’Eurosurveillance en cliquant sur les liens ci-dessus.","Once you have installed a feed reader you can add the Eurosurveillance RSS feed(s) by clicking on the link above.",20,23
"5570","fr","en","APPELS D’OFFRES EN COURS APPELS DE PROPOSITIONS EN COURSAPPELS D’OFFRES CLOSAPPELS DE PROPOSITIONS CLOSAPPELS D’OFFRES OUVERTSAPPELS DE PROPOSITIONS OUVERTSLIENS EXTERNES","ONGOING CALLS FOR TENDERONGOING CALLS FOR PROPOSALCLOSED CALLS FOR TENDERCLOSED CALLS FOR PROPOSALOPEN CALLS FOR TENDEROPEN CALLS FOR PROPOSALEXTERNAL LINKS",20,20
"6862","fr","en","Seulement 5 à 10 % des individus infectés développent la forme active de la TB.","Only 5–10% of infected persons go on to develop active TB.",11,14
"7104","fr","en","Seules ces dernières nécessitent un traitement par antibiotiques.","Only the latter require treatment, by the use of antibiotics.",10,8
"6371","fr","en","Opera: sélectionnez le menu «Affichage», cliquez sur «Zoom», puis sélectionnez une taille à partir de la liste.","Opera - Select View menu, click on Zoom, and then select a size from the list.",16,17
"5993","fr","en","La vaccination orale permet de prévenir efficacement la propagation de la maladie dans les populations d’animaux sauvages.","Oral vaccination has proven effective in preventing the spread of disease within wild animal populations.",15,17
"6176","fr","en","Commander une version papier de cette publication sur EU bookshop","Order a printed copy of this publication on the EU bookshop",11,10
"5596","fr","en","Les autres manifestations cliniques de la maladie comprennent la pneumonie, l’arthrite, l’endocardite et le syndrome de choc toxique streptococcique (SCTS).","Other disease manifestations include pneumonia, arthritis, endocarditis, and streptococcal toxic shock-like syndrome (STSS).",13,20
"6481","fr","en","Parmi les autres symptômes, on peut citer une pâleur péribuccale et une inflammation de ganglions dans le cou.","Other symptoms can include paleness around the mouth and swollen glands in the neck.",14,18
"5817","fr","en","D’autres virus provoquant une fièvre hémorragique ont été signalés en Amérique du Sud:","Other viruses causing hemorrhagic fevers were reported in South America:",10,13
"5517","fr","en","Notre objectif est de faire en sorte que ces informations et les supports d’information correspondants soient exacts et à jour.","Our goal is to keep this information and material timely and accurate.",12,20
"6224","fr","en","Les épidémies sont souvent détectées par une brusque augmentation des appendicectomies due à des diagnostics erronés d’appendicite.","Outbreaks are sometimes detected as a sudden increase in appendectomies due to mistaken diagnoses of appendicitis.",16,17
"6555","fr","en","Les pages qui requièrent de telles informations les traitent conformément à la politique décrite dans le règlement susmentionné.","Pages that require such information treat it according to the policy described in the Regulation mentioned above.",17,18
"4860","fr","en","La grippe pandémique est une propagation globale d’une nouvelle souche de grippe contre laquelle la population générale n’est pas encore immunisée.","Pandemic influenza is a global spread of a new influenza strain to which the general population is not immune.",19,21
"6577","fr","en","La participation à ces exercices est suivie d’une évaluation interne du plan et des ajustements peuvent y être apportés.","Participation in such exercises is followed by an internal evaluation of the plan and adjustments implemented subsequently.",17,19
"5323","fr","en","Le partenaire doit être averti et traité afin de stopper la transmission.","Partner notification and treatment is essential to curtail transmission.",9,12
"6094","fr","en","Les patients sont contagieux deux semaines avant l’apparition des symptômes et au moins une semaine après leur apparition.","Patients are infectious from two weeks before the onset of symptoms and may continue to be infectious for one week or more after.",23,18
"6600","fr","en","Les patients sont infestés par les cercaires (larves de  Schistosoma ) lorsqu’ils nagent ou se baignent dans de l’eau contaminée (pénétration cutanée).","Patients are infested by cercariae (  Schistosoma  larvae) which penetrate skin while swimming or bathing in contaminated water.",20,23
"6578","fr","en","Les patients sont traités par chirurgie et anthelminthiques spécifiques.","Patients are treated with surgery and the specific anti-helminthic drugs.",10,9
"5434","fr","en","Les patients sont âgés de 15 à 73 ans.","Patients’ ages range between 15 and 73 years.",8,9
"6534","fr","en","L’infection par le virus de la grippe pandémique 2009 A(H1N1) se fait de la même manière que pour la grippe saisonnière classique.","People become infected with the 2009 pandemic influenza A(H1N1) virus in the same way as for normal seasonal influenza.",19,22
"5795","fr","en","Les personnes de plus de 50 ans sont plus exposés à ce risque que les jeunes, et les hommes davantage que les femmes.","People over the age of 50 are more at risk than younger people, and males are more at risk than females.",21,23
"5249","fr","en","La transmission interhumaine ou interanimale se fait principalement par l’eau et les aliments contaminés.","Person-to-person or animal-to-person disease transmission occurs mainly through contaminated water and food.",12,14
"5619","fr","en","La coqueluche est une infection bactérienne aiguë des voies respiratoires due à la bactérie Bordetella pertussis.","Pertussis is an acute bacterial infection of the respiratory tract caused by the bacterium Bordetella pertussis.",16,16
"6154","fr","en","La peste est due à la bactérie Yersinia pestis.","Plague is caused by Yersinia pestis bacteria.",7,9
"6001","fr","en","gestion de crise dans le domaine de la santé publique;","plan to deal with the crisis in Public Health;",9,10
"5812","fr","en","chaîne alimentaire) pour les questions liées aux zoonoses, que le Centre entretient les liens les plus étroits.","Plant Health, Animal Health and Welfare, International Questions).",8,17
"6909","fr","en","Veuillez indiquer cette information avant de continuer","Please fill in this information to continue.",7,7
"6668","fr","en","Veuillez noter qu’il n’est pas possible de garantir qu’un document disponible en ligne reproduise exactement un texte adopté officiellement.","Please note that it cannot be guaranteed that a document available on-line exactly reproduces an officially adopted text.",18,19
"7041","fr","en","La polio est due aux poliovirus de types 1, 2 et 3.","Polio is caused by polioviruses, classified into types 1, 2 and 3.",12,12
"5340","fr","en","La polio est due aux poliovirus de types 1, 2 et 3. L’homme est le seul réservoir d’infection:","Polio is caused by polioviruses, classified into types 1, 2 and 3. Humans are the only reservoir of infection:",19,18
"4774","fr","en","L’intérêt actuel pour la variole est dû à son utilisation possible comme agent du bioterrorisme.","Present interest in smallpox is due to its possible use as a bioterrorism agent.",14,15
"5641","fr","en","La presse et les médias constituent un autre canal important de communication en direction des citoyens européens.","Press and other media is another important channel to reach the EU citizens.",13,17
"5876","fr","en","prévenir la propagation de souches résistantes entre les individus.","Prevent the spread of resistant strains between persons.",8,9
"6513","fr","en","La vaccination est le seul mode de prévention, y compris après l’exposition (à administrer le plus rapidement possible dans ce cas).","Prevention is possible by vaccination, including post-exposure immunisation to be given as soon after the exposure as possible.",18,21
"5684","fr","en","Les mesures de prévention reposent sur une bonne hygiène alimentaire générale et une bonne gestion des déchets, ainsi qu’un lavage fréquent des mains.","Prevention measures are based on good general food and waste hygiene and proper hand-washing.",14,23
"5839","fr","en","Une bonne hygiène personnelle et alimentaire constitue la principale mesure de prévention.","Preventive measures include good personal and food hygiene.",8,12
"6688","fr","en","Les mesures préventives incluent l’information des consommateurs sur la manière de réduire au maximum le risque d’ingestion d’aliments contaminés par la bactérie Listeria.","Preventive measures include providing appropriate information for consumers on how to minimise the risk of ingesting food contaminated by Listeria.",20,23
"5543","fr","en","Parmi les mesures vétérinaires préventives, on peut citer la vaccination systématique des chats et des chiens.","Preventive veterinary measures include proper vaccination of cats and dogs.",10,16
"6213","fr","en","Devenir la première source d’avis scientifiques concernant les maladies infectieuses","Prime repository for scientific advice on infectious diseases",8,10
"6899","fr","en","Les prions sont stables et relativement résistants aux protéases, aux températures élevées, aux rayons UV et aux désinfectants courants.","Prions are stable and relatively resistant to proteases, high temperatures, UV radiation, and commonly used disinfectants.",16,19
"4949","fr","en","Les prions sont très résistants aux pratiques de désinfection et de stérilisation courantes.","Prions are very resistant to common disinfection and sterilisation practices.",10,13
"6522","fr","en","M. Johan Giesecke, directeur scientifique et chef de l’Unité de conseil scientifique.","Prof Johan Giesecke, Chief Scientist and Head of Scientific Advice Unit",11,12
"5127","fr","en","M. Karl Ekdahl, chef de l’Unité de communication sanitaire","Prof Karl Ekdahl, Head of Health Communication Unit",8,9
"5666","fr","en","Des professionnels de l’épidémiologie de terrain de plusieurs États membres ont répondu à l’enquête en ligne lancée au cours de l’été 2007.","Professionals in field epidemiology from different EU MS contributed to the online survey organized during summer 2007.",17,22
"6026","fr","en","Les mesures prophylactiques visent tous les stades de l’approvisionnement alimentaire, de la production à la distribution et à la consommation.","Prophylactic measures are aimed at all stages of food supply, from production to distribution and consumption.",16,20
"4888","fr","en","Parmi les mesures prophylactiques, on peut citer le nettoyage régulier et l’entretien adéquat des systèmes hydrauliques.","Prophylactic measures include regular cleaning and adequate maintenance of the particular water systems.",13,16
"5977","fr","en","La prophylaxie repose sur son utilisation généralisée et sur le traitement approprié des plaies contaminées.","Prophylaxis is based on its generalised use and on the appropriate treatment of contaminated wounds.",15,15
"6116","fr","en","Un équipement de protection doit être utilisé par le personnel exposé.","Protective equipment must be used by workers.",7,11
"6112","fr","en","La principale finalité des systèmes de surveillance de santé publique est de fournir des signaux d’alerte précoce.","Providing early warning signals is a main objective of public health surveillance systems.",13,17
"6501","fr","en","CATALOGUE DES PUBLICATIONSLES SIX PRINCIPAUX THÈMES DE SANTÉ RESTER AU CONTACT DE L'ACTUALITÉEUROSURVEILLANCEPublicationsCataloguePager","PUBLICATIONS CATALOGUETOP SIX HEALTH TOPICSSTAY UP TO DATEEUROSURVEILLANCEPublicationsCataloguePager",8,13
"5768","fr","en","Le virus de Puumala est présent principalement en Europe et en Russie.","Puumala virus occur mainly in Europe and Russia.",8,12
"5061","fr","en","Les virus Puumala concernent principalement l’Europe et la Russie.","Puumala viruses occur mainly in Europe and Russia.",8,9
"6262","fr","en","La fièvre Q est une zoonose courante (infection transmissible de l’animal à l’homme), due à la bactérie Coxiella burnetii.","Q fever is a common zoonosis (infection that could transmit from animals to humans), caused by Coxiella burnetii.",18,19
"5995","fr","en","La rage est une maladie due au virus rabique (un Lyssavirus).","Rabies is a disease caused by rabies virus (a Lyssavirus).",10,11
"5642","fr","en","Les rares complications comprennent les saignements cutanés, l’infection cérébrale, la névrite et l’inflammation des testicules.","Rare complications include skin bleedings, brain infection, neuritis, and inflammation of the testicles.",13,15
"4804","fr","en","La consommation de viande crue ou peu cuite est souvent la cause de l’infection chez l’homme.","Raw/undercooked meat consumption is often the cause of infection in humans.",11,16
"6925","fr","en","Les symptômes entériques peuvent être suivis d’une inflammation articulaire réactive et d’une urétrite.","Reactive joint inflammation and urethritis can follow the enteric symptoms.",10,13
"6883","fr","en","Pour en savoir plus sur la diphtérie, lire la  fiche d’information destinée au grand public .","Read more about diphtheria in the  factsheet for general public .",12,17
"6943","fr","en","Pour en savoir plus sur la gonorrhée, lire la  fiche d’information destinée au grand public .","Read more about gonorrhoea in the  factsheet for general public .",12,17
"6929","fr","en","Pour en savoir plus sur l’hépatique B, lire la  fiche d’information destinée au grand public .","Read more about hepatitis B in the  factsheet for general public .",13,17
"7110","fr","en","Pour en savoir plus sur la rougeole, lire la  fiche d’information destinée aux professionnels de la santé .","Read more about measles in the  factsheet for health professionals .",12,19
"5705","fr","en","Pour en savoir plus sur le tétanos, lire la  fiche d'information destinée aux professionnels de la santé .","Read more about tetanus  in the  factsheet for health professionals .",13,19
"4772","fr","en","En savoir plus sur le projet de l’ECDC du groupe d’experts sur le risque biologique","Read more about the ECDC biorisk expert group project",9,15
"5936","fr","en","En savoir plus sur le Centre de connaissances et de ressources sur la communication en matière de santé (CCR)","Read more about the Knowledge and Resource Centre on Health Communication (KRC)",12,19
"6787","fr","en","EN SAVOIR PLUS SUR CE SITETHÈMES DE SANTÉ DE A À ZLIENS EXTERNESRAPPORT ECDC/OMS SUR LA TUBERCULOSESITUATION DE LA TUBERCULOSE EN EUROPEMESSAGES CLÉSVIDÉOS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZEXTERNAL LINKSECDC/WHO TB REPORTTB SITUATION IN EUROPEKEY MESSAGESVIDEOS",14,23
"6495","fr","en","EN SAVOIR PLUS SUR CE SITETHÈMES DE SANTÉ DE A À ZTHÈMES DE SANTÉ ASSOCIÉS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICS",9,15
"6801","fr","en","EN SAVOIR PLUS SUR CE SITETHÈMES DE SANTÉ DE A À ZTHÈMES DE SANTÉ ASSOCIÉSIMAGE","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICSIMAGE",9,15
"6543","fr","en","EN SAVOIR PLUS SUR CE SITETHÈMES DE SANTÉ DE A À ZTHÈMES DE SANTÉS ASSOCIÉSTHÈMES DE SANTÉS ASSOCIÉS","READ MORE ON ECDC SITEHEALTH TOPICS A-ZRELATED HEALTH TOPICSRELATED HEALTH TOPICS",11,18
"7035","fr","en","EN SAVOIR PLUS SUR CE SITETHÈMES ASSOCIÉSTHÈMES DE SANTÉ DE A À ZTHÈMES DE SANTÉ ASSOCIÉS","READ MORE ON ECDC SITERELATED TOPICSHEALTH TOPICS A-ZRELATED HEALTH TOPICS",10,16
"6881","fr","en","Lire toute la liste des thèmes abordés et les lignes directrices détaillées","Read the full list and detailed guidance",7,12
"6074","fr","en","De très larges épidémies ont récemment été signalées à La Réunion, à l’Île Maurice, à Mayotte et dans plusieurs états indiens.","Recent and very large outbreaks have been reported from La Réunion, Mauritius, Mayotte and several Indian states.",17,21
"4760","fr","en","Récemment, des épidémies se sont produites dans les Balkans et dans le nord-est de la Turquie.","Recently outbreaks have occurred in the Balkans and in North-Eastern Turkey.",11,16
"5918","fr","en","Les recommandations issues de l’évaluation ont largement été prises en compte et les modifications du document du CSS ont été effectuées.","Recommendations from the evaluation were considered to a greater extend and changes to the HSC document were addressed.",18,21
"6681","fr","en","La guérison intervient généralement en un ou deux jours.","Recovery occurs usually in one or two days.",8,9
"6350","fr","en","PAGES ASSOCIÉESCOMMUNICATION SUR LA SANTÉLIENS EXTERNESCOMMISSION EUROPÉENNEACTUALITÉS ASSOCIÉESPUBLICATIONS ECDC ASSOCIÉESÉVÈNEMENTS ASSOCIÉSREVUES ECDCRESTER INFORMÉÉVOLUTIONS EN MATIÈRE DE SANTÉ PUBLIQUEPROGRÈS SCIENTIFIQUES","RELATED PAGESHEALTH COMMUNICATION TOPICSEXTERNAL LINKSEUROPEAN COMMISSIONRELATED NEWSRELATED ECDC PUBLICATIONSRELATED EVENTSECDC REVIEWSSTAY UP TO DATEPUBLIC HEALTH DEVELOPMENTSSCIENTIFIC ADVANCES",17,19
"5746","fr","en","THÈMES ASSOCIÉSEUROSURVEILLANCEPAGES ASSOCIÉESTHÈMES DE SANTÉ DE A À ZEn savoir plus sur ce siteTHÈMES DE SANTÉ ASSOCIÉS","RELATED TOPICSEUROSURVEILLANCERELATED PAGESHEALTH TOPICS A-ZRead more on ECDC siteRELATED HEALTH TOPICS",11,17
"5797","fr","en","THÈMES ASSOCIÉSTHÈMES DE SANTÉ DE A À ZEN SAVOIR PLUS SUR CE SITETHÈMES DE SANTÉ ASSOCIÉSTHÈMES DE SANTÉ ASSOCIÉS","RELATED TOPICSHEALTH TOPICS A-ZREAD MORE ON ECDC SITERELATED HEALTH TOPICSRELATED HEALTH TOPICS",12,19
"5665","fr","en","THÈMES ASSOCIÉSEN SAVOIR PLUS SUR CE SITEEUROSURVEILLANCETHÈMES DE SANTÉ DE A À ZTHÈMES DE SANTÉ ASSOCIÉS","RELATED TOPICSREAD MORE ON ECDC SITEEUROSURVEILLANCEHEALTH TOPICS A-ZRELATED HEALTH TOPICS",10,16
"6378","fr","en","THÈMES ASSOCIÉSPAGES ASSOCIÉESEUROSURVEILLANCETHÈMES DE SANTÉ DE A À ZEN SAVOIR PLUS SUR CE SITERÉSEAUDOCUMENT EXTERNETHÈMES DE SANTÉ ASSOCIÉS","RELATED TOPICSRELATED PAGESEUROSURVEILLANCEHEALTH TOPICS A-ZREAD MORE ON ECDC SITENETWORKEXTERNAL DOCUMENTRELATED HEALTH TOPICS",12,18
"5064","fr","en","Les représentants peuvent être remplacés par des suppléants qui sont nommés en même temps qu’eux.","Representatives may be replaced by alternates, appointed at the same time.",11,15
"6636","fr","en","Les herbivores en sont les réservoirs; les spores peuvent survivre dans l’environnement pendant plusieurs dizaines d’années.","Reservoirs are grass-eating animals, and the spores can survive in the environment for decades.",14,16
"6178","fr","en","C’est l' Unité Communication et coopération avec les pays  qui est responsable de ces activités.","Responsible for these activities is the  Communication and Country Cooperation Unit .",13,16
"6259","fr","en","L’Unité de communication sanitaire est responsable de ces activités.","Responsible for these activities is the Health Communication Unit.",9,9
"6058","fr","en","Les résultats de ces évaluations nationales sont compilés dans un rapport technique qui peut être consulté.","Results of these evaluations are available in a technical report.",10,16
"5366","fr","en","Les rickettsioses peuvent être classées en deux groupes principaux:","Rickettsioses can be classified into two main groups:",8,9
"5100","fr","en","le RÔle et le mandat du cepcm dans la dÉtection des MENACES SANITAIRES Émergentes","Role and mandate of ECDC in detecting emerging health threats",10,14
"6992","fr","en","La rubéole est une maladie fébrile bénigne caractérisée par un érythème léger et est due au rubivirus.","Rubella is a mild febrile rash illness caused by rubella virus.",11,17
"5947","fr","en","Des règles régissent également l’envoi, la réception, l’ouverture et l’évaluation de ces documents, ainsi que l’attribution du marché public.","Rules also govern the sending, receipt, opening and assessing of these documents, as well as the awarding of the public procurement contract.",22,19
"6816","fr","en","L’infection du sang par Salmonella typhi peut être à l’origine de l’infection de tous les organes.","Salmonella typhi blood stream infection can also cause infection in all organs.",12,16
"5462","fr","en","Sauvegarder cette page dans un fichier au format PDF","Save this page as a PDF file",7,9
"6590","fr","en","En général, la schistosomiase est traitée par une dose unique de praziquantel.","Schistosomiasis is usually treated with a single dose of praziquantel.",10,12
"5923","fr","en","L’Unité de conseil scientifique (UCS) s’efforce d’atteindre cet objectif.","Scientific Advice Unit (SAU) work focuses on achieving this goal.",10,9
"5399","fr","en","recherche, recueille, rassemble, évalue et diffuse les données scientifiques et techniques pertinentes;","Search, collect, collate, evaluate and disseminate relevant scientific and technical data",11,12
"6646","fr","en","Les experts nationaux détachés restent au service de leur employeur pendant la période de détachement, et sont rémunérés par celui-ci.","Seconded National Experts remain in the service of their employer throughout the period of secondment and continue to be paid by that employer.",23,20
"4826","fr","en","Consultez la liste ci-dessous pour savoir comment modifier la taille du texte dans votre navigateur:","See the list below for details of how you can change the text size using your browser:",17,15
"4844","fr","en","Sélectionnez «Apparence» dans le menu situé sur la partie gauche de la nouvelle fenêtre.","Select Appearance from the left hand side menu within the new window.",12,14
"4766","fr","en","Semenza JC, Menne B. Climate Change and Infectious Diseases in Europe.","Semenza JC, Menne B. Climate Change and Infectious Diseases in Europe.",11,11
"6939","fr","en","L’EPIET organise plusieurs activités pour les formateurs:","Several activities for trainers are organized by the EPIET:",9,7
"5945","fr","en","Il existe plusieurs médicaments pour le traitement et la prophylaxie.","Several drugs are available for both treatment and prophylaxis.",9,10
"5352","fr","en","Plusieurs études sur des foyers de rougeole et de grippe aviaire ont été réalisées.","Several investigations of measles and avian influenza outbreaks have been carried out.",12,14
"6620","fr","en","Plusieurs cas sporadiques ont également été signalés dans les pays européens.","Several sporadic cases have also been reported from European countries.",10,11
"5859","fr","en","Des cas sévères, touchant les reins ou les poumons, peuvent survenir et être mortels.","Severe cases, affecting the kidneys or the lungs, may occur and lead to death.",14,14
"6550","fr","en","Les partenaires doivent être également évalués et éventuellement traités pour éviter la réinfection et/ou la propagation de la maladie.","Sexual partners need to be evaluated and eventually treated to prevent mutual re-infection and/or further spread of disease.",18,19
"5479","fr","en","Les partenaires sexuels doivent également être testés si l’on veut éviter que la maladie ne se propage.","Sexual partners should be evaluated to prevent further spread of disease.",11,17
"5604","fr","en","Il existe également une transmission sexuelle chez les hommes homosexuels.","Sexual transmission among men who have sex with men has also been described.",13,10
"5752","fr","en","Les infections sexuellement transmissibles (IST) regroupent les infections qui se transmettent lors de rapports sexuels par voie vaginale, orale et anale.","Sexually transmitted infections (STI) is a group of infections that may transmit through vaginal, oral and anal sexual intercourse.",19,21
