"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"2190","fr","en","Investigations Affections du système sanguin et lymphatique","Investigations Blood and lymphatic system disorders Nervous system disorders",9,7
"2191","fr","en","Investigations Retard de croissance (diminution de la taille et/ ou du poids rapportée Très fréquent: à l'âge)§ Ce","Growth rate decrease (height and/ or weight decrease for age)§",10,18
"2192","fr","en","Investigations Très rare (< 1/ 10.000) Elévation des enzymes hépatiques","Investigations Very rare (< 1/ 10,000) Elevation of liver enzymes",10,10
"2193","fr","en","Invirase est prescrit en association avec le ritonavir et d’autres médicaments antirétroviraux.","Invirase is prescribed for use in combination with ritonavir and other antiretroviral medicines.",13,12
"2194","fr","en","IONSYS ne doit pas être placé sur des zones cutanées telles que cicatrices, brûlures, tatouages, etc.","IONSYS should not be placed on abnormal skin sites, such as scars, burns, tattoos, etc.",15,16
"2195","fr","en","IP ou INNTI) sont peu probables.","PIs or NNRTIs is unlikely.",5,6
"2196","fr","en","Irbesartan BMS 150 mg comprimés pelliculés.","Irbesartan BMS 150 mg film-coated tablets.",6,6
"2197","fr","en","Irbesartan Hydrochlorothiazide Winthrop est un médicament contenant deux principes actifs, l’ irbésartan et l’ hydrochlorothiazide.","Irbesartan Hydrochlorothiazide Winthrop is a medicine that contains two active substances, irbesartan and hydrochlorothiazide.",14,15
"2198","fr","en","Irbesartan Krka ne doit pas être donné aux enfants et aux adolescents (de moins de 18 ans).","Irbesartan Krka should not be given to children and adolescents (< 18 years)",13,17
"2199","fr","en","Ireland / United Kingdom","Ireland / United Kingdom",4,4
"2200","fr","en","Ireland BioMarin Europe Limited Tel:","Ireland BioMarin Europe Limited Tel:",5,5
"2201","fr","en","Ireland GlaxoSmithKline (Ireland) Ltd Tel: + 353 (0)1 4955000","Ireland GlaxoSmithKline (Ireland) Ltd Tel: + 353 (0)1 4955000",9,9
"2202","fr","en","Ireland Novartis Ireland Limited Tel: +353 1 260 12 55","Ireland Novartis Ireland Limited Tel: +353 1 260 12 55",10,10
"2203","fr","en","Irlande Meda Health Sales Ireland Ltd.","Ireland Meda Health Sales Ireland Ltd.",6,6
"2204","fr","en","Irlande VPA 10999/ 23/ 1","Ireland VPA 10999/ 23/ 1",5,5
"2205","fr","en","Iro MAVROPOULOS téléphone direct (44-20) 74 18 85 82 e-mail: subscriptions@emea. eu. int","above address or from Direct telephone (44-20) 74 18 85 E-mail: subscriptions@emea. eu. int",14,13
"2206","fr","en","Irritation, démangeaisons et rougeurs de la peau au niveau du site d’application.","Irritation, itching and reddening of the skin at the application site.",11,12
"2207","fr","en","Ischémie cérébrale: fréquence inconnue.","Cerebral ischemia: frequency unknown.",4,4
"2208","fr","en","Ischémie myocardique (G3/ 4:","Myocardial ischemia (G3/ 4:1.7%) Neutropenia (G3/ 4:",7,4
"2209","fr","en","Iscover n'est pas destiné aux enfants ou aux adolescents.","Iscover is not intended for use in children or adolescents.",10,9
"2210","fr","en","isé L’ EPAR complet relatif à Trudexa est disponible ici.","for Trudexa to Abbott Laboratories Ltd. on 1 September 2003.",10,10
"2211","fr","en","isé Le capuchon de la seringue contient du caoutchouc naturel (latex).","The needle cover of the syringe contains natural rubber (latex).",10,11
"2212","fr","en","isé médecin déterminera le schéma posologique exact en fonction de vos besoins.","Your doctor will determine the exact dosage schedule and regimen according to your needs.",14,12
"2213","fr","en","isé Rassemblez les éléments nécessaires avant de commencer:","ed Preparation Collect necessary items before you begin:",8,8
"2214","fr","en","isé Viraferon 5 millions UI/ ml poudre pour solution injectable interféron alfa-2b SC","ed Viraferon 5 million IU/ ml powder for injection interferon alfa-2b",11,13
"2215","fr","en","ISENTRESS 400 mg, comprimés raltégravir","ISENTRESS 400 mg tablets raltegravir",5,5
"2216","fr","en","Ísland Alexion Pharma France 56 avenue Hoche 75008 Paris Frakkland","Ísland Alexion Pharma France 56 avenue Hoche 75008 Paris Frakkland",10,10
"2217","fr","en","Ísland INFAI, Institut für biomedizinische Analytik und NMR-Imaging GmbH Universitätsstraße 142 D-44799 Bochum Sími: +49 234 971130","Ísland INFAI, Institut für biomedizinische Analytik und NMR-Imaging GmbH Universitätsstraße 142 D-44799 Bochum Sími: +49 234 971130",17,17
"2218","fr","en","Ísland Nycomed Langebjerg 1 DK-4000 Roskilde Danmörk Sími: + 45 46 77 11 11","Ísland Nycomed Langebjerg 1 DK-4000 Roskilde Danmörk Sími: + 45 46 77 11 11",14,14
"2219","fr","en","Ísland Vistor hf Sími: +354 535 7000","Ísland Vistor hf Sími: +354 535 7000",7,7
"2220","fr","en","Italia Biogen-Dompé s.r.l. +39 02 583 831","Italia Biogen-Dompé s.r.l. +39 02 583 831",7,7
"2221","fr","en","Italia Eli Lilly Italia S.p.A.","Italia Eli Lilly Italia S. p. A.",7,5
"2222","fr","en","Italia Hospira Italia Srl Tel: + 39 0812405912","Italia Hospira Italia Srl Tel: + 39 0812405912",8,8
"2223","fr","en","Italia Meda Pharma S .p .A.","Italia Meda Pharma S.p.A.",4,6
"2224","fr","en","Italia Nycomed Italia S.r.l.","Italia Nycomed Italia S. r. l.",6,4
"2225","fr","en","Italia Sandoz S. p. A.","Italia Sandoz S. p. A.",5,5
"2226","fr","en","Italia Teva Italia S. r. l.","Italia Teva Italia S.r.l.",4,6
"2227","fr","en","Italia Via fratelli Cervi snc, Centro Direzionale Milano Due Palazzo Borromini I-20090 Segrate (Milano) Tel: + 39-02 21018.1","Centro Direzionale Milano Palazzo Borromini I-20090 Segrate (Milano)",8,18
"2228","fr","en","Italia Wyeth Lederle S.p.A.","Italia Wyeth Lederle S. p. A.",6,4
"2229","fr","en","IV ibandronique 2,5 mg oral","System Organ Class/ Adverse reaction Gastrointestinal disorders",7,5
"2230","fr","en","IV/ SC 0,5 ml","MINIMUM PARTICULARS TO APPEAR ON SMALL IMMEDIATE PACKAGING UNITS",9,4
"2231","fr","en","Ivax Pharmaceuticals 34, Avenue Franklin Roosevelt 92150 Suresnes France","Ivax Pharmaceuticals 34, Avenue Franklin Roosevelt 92150 Suresnes France",9,9
"2232","fr","en","IX nécessaire (%) ou (UI/ dl)","Factor IX level required (%) or (IU/ dl)",8,6
"2233","fr","en","J Gardez le bouton-poussoir totalement enfoncé après l’injection jusqu’à ce que l’aiguille ait été retirée de la peau.","J Keep the push-button fully depressed after the injection until the needle has been withdrawn from the skin.",18,18
"2234","fr","en","J05 Traite anticoagulant pour les trom bocytopénies associée à l'heparino thérapie","Tre atment of CMV renititis in patient with AIDS",9,11
"2235","fr","en","Jalra 50 mg comprimés Vildagliptine","Jalra 50 mg tablets Vildagliptin",5,5
"2236","fr","en","Janssen Cilag 1 rue Desmoulins TSA 91003 92787 Issy les Moulineaux Cedex 9 France","Janssen Cilag 1 rue Desmoulins TSA 91003 92787 Issy les Moulineaux Cedex 9 France",14,14
"2237","fr","en","Janssen Pharmaceutica N. V.","Janssen Pharmaceutica N. V.",4,4
"2238","fr","en","Janssen-Cilag AB, Box 7073 192 07 Sollentuna Suède","Janssen-Cilag AB, Box 7073 192 07 Sollentuna, Sverige",8,8
"2239","fr","en","Janssen-Cilag International NV Turnhoutseweg 30 2340 Beerse Belgique","Janssen-Cilag International NV Turnhoutseweg 30 2340 Beerse Belgium",8,8
"2240","fr","en","Janssen-Cilag Ltd Saunderton High Wycombe Buckinghamshire HP14 4HJ Grande-Bretagne","Janssen-Cilag Ltd Saunderton High Wycombe Buckinghamshire HP14 4HJ United Kingdom",10,9
"2241","fr","en","Janssen-Cilag s. r. o.","Janssen-Cilag s. r. o.",4,4
"2242","fr","en","Janumet est contre-indiqué chez les patients avec:","Janumet is contraindicated in patients with:",6,7
"2243","fr","en","Januvia appartient à une classe d'hypoglycémiants oraux appelés inhibiteurs de la dipeptidylpeptidase- 4 (DPP-4).","Januvia is a member of a class of oral anti-hyperglycaemic agents called dipeptidyl peptidase 4 (DPP-4) inhibitors.",17,14
"2244","fr","en","Jerozolimskie 195a PL-02-222 Warszawa Tel.: + 48-(0)22 478 41 50","Jerozolimskie 195a PL-02-222 Warszawa Tel.: + 48-(0)22 478 41 50",10,10
"2245","fr","en","Jeter avec précaution toute solution de SOMAVERT non injectée.","Carefully dispose of any SOMAVERT solution that has not been injected.",11,9
"2246","fr","en","Jeter la solution si des particules étrangères ou un jaunissement sont observés.","Discard the solution if any particulate matter or discolouration is observed.",11,12
"2247","fr","en","Jeter quatre semaines après la première ouverture.","Discard four weeks after first opening.",6,7
"2248","fr","en","Jeter tout produit inutilisé conformément à la norme sur les agents cytotoxiques en vigueur.","Discard any unused contents according to standard practice for cytotoxic agents.",11,14
"2249","fr","en","Jetez cette dose et recommencez le réglage de dose correctement.","Discard the dose to waste and repeat the dose setting correctly.",11,10
"2250","fr","en","JO n° L272 du 25.10.96 JO n° L290 c h","All food-producing species All food-producing species",6,10
"2251","fr","en","JO No C 129/4 du 25.04.97","OJ No C 129/4 of 25.04.97",6,6
"2252","fr","en","Johnson & Johnson d. o. o., Š martinska 53, Ljubljana, Slovénie","Š martinska 53, Ljubljana, Slovenia",5,11
"2253","fr","en","juillet 2002 octobre 2002","March 2002 July 2002 October 2002",6,4
"2254","fr","en","Jungtin Karalyst Tel: +44 (0)28 7086 8733","Jungtin Karalyst Tel: +44 (0)28 7086 8733",7,7
"2255","fr","en","Jusqu’ à 0,05 mg/ kg de poids corporel par jour sous forme d’ injection sous-cutanée.","Up to 0.05 mg/ kg bodyweight given as a daily subcutaneous injection.",12,15
"2256","fr","en","Justification de ne pas inclure l’ information en Braille acceptée","Justification for not including Braille accepted",6,10
"2257","fr","en","Justification de ne pas inclure l’ information en Braille acceptée.","Justification for not including Braille accepted.",6,10
"2258","fr","en","Kaletra ne doit pas être administré aux patients présentant une insuffisance hépatique sévère.","Kaletra should not be taken by patients with severe liver disease.",11,13
"2259","fr","en","Kaletra solution buvable contient 42% v/ v d’ alcool.","Kaletra contains 42% v/v alcohol.",5,9
"2260","fr","en","Karvea 150 mg comprimés pelliculés irbésartan","Karvea 150 mg film-coated tablets irbesartan",6,6
"2261","fr","en","Karvezide 150 mg/ 12,5 mg comprimés pelliculés.","Karvezide 150 mg/ 12.5 mg film-coated tablets.",7,7
"2262","fr","en","Karvezide ne doit pas être donné aux enfants et aux adolescents (de moins de 18 ans).","Karvezide should not be given to children and adolescents (under 18 years).",12,16
"2263","fr","en","Kepivance 6,25 mg poudre pour solution injectable Palifermin","Kepivance 6.25 mg powder for injection Palifermin",7,8
"2264","fr","en","Keppra solution buvable est conditionné dans un flacon en verre de 300 ml dans un étui cartonné.","Keppra is packed in a 300 ml glass bottle in a cardboard box.",13,17
"2265","fr","en","Keppra100 mg/ ml, solution buvable Levetiracetam","Keppra 100 mg/ ml oral solution Levetiracetam",7,6
"2266","fr","en","Kereszturi Ut 30-38 H-1106, Budapest Hongrie","Kereszturi Ut 30-38 H-1106, Budapest Hungary",6,6
"2267","fr","en","Kétoconazole 400 mg, une fois/ jour (Indinavir 400 mg, trois fois/ jour)","Ketoconazole 400 mg QD (Indinavir 400 mg TID)",8,12
"2268","fr","en","KG D-55216 Ingelheim am Rhein Allemagne","KG D-55216 Ingelheim am Rhein Germany",6,6
"2269","fr","en","KG Max-Planck-Ring 2 D-65205 Wiesbaden Tel: + 49 (0) 6122 58-0","KG Max-Planck-Ring 2 D-65205 Wiesbaden Tel: + 49 (0) 6122 58-0",11,11
"2270","fr","en","KG Tel: + 49-(0)2371 937 0","KG Tel: + 49-(0)2371 937 0",6,6
"2271","fr","en","KG Tel.: + 48-(0)22 891 1678","KG Tel.: + 49-(0)2371 937 0",6,6
"2272","fr","en","KG, Theresienhöhe 11, 80339 München, Germany","KG, Theresienhöhe 11, 80339 München, Germany",6,6
"2273","fr","en","Kineret est une solution stérile sans conservateur.","Kineret is a sterile unpreserved solution.",6,7
"2274","fr","en","Kinzalkomb 80 mg/ 25 mg comprimés telmisartan/ hydrochlorothiazide","Kinzalkomb 80 mg/ 25 mg tablets telmisartan/ hydrochlorothiazide",8,8
"2275","fr","en","KIOVIG, 100 mg/ml, solution pour perfusion Immunoglobuline humaine normale","KIOVIG 100 mg/ml solution for infusion Human normal immunoglobulin",9,9
"2276","fr","en","KOGENATE Bayer 2000 UI poudre et solvant pour solution injectable.","KOGENATE Bayer 2000 IU Powder and solvent for solution for injection.",11,10
"2277","fr","en","Korinthou 12 New Psychiko 15451 Grèce","New Psychiko 15451 Greece Greece",5,6
"2278","fr","en","Kornelia GREIN Sheila KENNEDY (f. f.)","Melanie LEIVERS Kornelia GREIN Sheila KENNEDY (acting)",7,6
"2279","fr","en","KRKA Polska Sp. z o. o. ul.","KRKA Polska Sp. z o. o., ul.",7,7
"2280","fr","en","Kruczkowskiego, 8 00 - 380 Warszawa Pologne","Kruczkowskiego, 8 00 - 380 Warszawa Poland",7,7
"2281","fr","en","Kύπρος Amgen Ελλάς Φαρμακευτικά Ε .Π .Ε.","Kύπρος Amgen Ελλάς Φαρμακευτικά Ε .Π .Ε.",7,7
"2282","fr","en","Kύπρος Γ .Α .Σταμάτης & Σια Λτδ.","Kύπρος Γ .Α .Σταμάτης & Σια Λτδ.",7,7
"2283","fr","en","L 172 du 02.07.02 3 JO N°.","L 172 of 02.07.02 3 OJ No.",7,7
"2284","fr","en","L 290 du 5.12.95 JO No.","L 290 of 5.12.95 OJ No.",6,6
"2285","fr","en","L. le 17 mai 2001.","L. on 17 May 2001.",5,5
"2286","fr","en","L'acidose augmente la fraction libre de fentanyl.","The free fraction of fentanyl increases with acidosis.",8,7
"2287","fr","en","L'activité antimuscarinique tient essentiellement à l'isomère R.","Antimuscarinic activity resides predominantly in the R-isomer.",7,7
"2288","fr","en","L'activité pharmacologique est attribuée à la molécule mère.","Pharmacological activity resides in the parent substance.",7,8
"2289","fr","en","L'administration concomitante d'oméprazole (20 mg deux fois par jour) commençait au moins 2 jours avant l'injection de PhotoBarr.","Co-administration of omeprazole (20 mg BID) began at least 2 days before PhotoBarr injection.",14,18
"2290","fr","en","L'administration d'insuline peut provoquer la formation d'anticorps anti-insuline.","Insulin administration may cause insulin antibodies to form.",8,8
"2291","fr","en","L'administration de CHAMPIX doit débuter 1 à 2 semaines avant cette date.","CHAMPIX dosing should start 1-2 weeks before this date.",9,12
"2292","fr","en","L'administration des perfusions doit être progressive.","Infusions should be administered incrementally.",5,6
"2293","fr","en","L'administration intraveineuse de protéines, y compris MabThera, peut provoquer des réactions anaphylactiques ou d'autres réactions d'hypersensibilité.","Anaphylactic and other hypersensitivity reactions have been reported following the intravenous administration of proteins, including MabThera, to patients.",18,16
"2294","fr","en","L'administration quotidienne n'a pas été évaluée chez l'insuffisant hépatique.","Once-a-day administration has not been evaluated in patients with hepatic insufficiency.",11,9
"2295","fr","en","L'administration sous-cutanée doit être effectuée dans les bras, les cuisses, les fesses ou l'abdomen.","Subcutaneous administration should be in the upper arms, thighs, buttocks, or abdomen.",12,14
"2296","fr","en","L'ADN polymérase epsilon est incapable d'éliminer la gemcitabine et de réparer les chaînes d'ADN en cours de formation.","DNA polymerase epsilon lacks the ability to eliminate gemcitabine and to repair the growing DNA strands.",16,18
"2297","fr","en","L'Agence européenne pour l'évaluation des médicaments","The European Agency for the Evaluation of Medicinal Products",9,6
"2298","fr","en","L'agomélatine ou ses métabolites passent dans le lait chez la rate.","Agomelatine or its metabolites are excreted in the milk of lactating rats.",12,11
"2299","fr","en","L'aire sous la courbe","Comparison of pharmacokinetic parameters did not suggest any change in pharmacokinetics over the 5 days of dosing.",17,4
"2300","fr","en","L'alcool peut intensifier et prolonger l'effet hypoglycémiant de l'insuline.","Alcohol may intensify and prolong the hypoglycaemic effect of insulin. uc",11,9
"2301","fr","en","L'allaitement doit donc être déconseillé aux patientes en cours de traitement parl’ aripiprazole.","Patients should be advised not to breast feed if they are taking aripiprazole.",13,13
"2302","fr","en","L'amlodipine n'altère pas la conduction AV et n'a pas d'effet inotrope négatif.","Amlodipine does not impair AV conduction and does not have a negative inotropic effect.",14,12
"2303","fr","en","l'appétit (y compris anorexie), hyperuricémie.","Hypokalaemia, lipids increased, appetite disorders (including anorexia), hyperuricaemia",8,5
"2304","fr","en","L'autorisation de mise sur le marché a été renouvelée le 6 mars 2008.","The marketing authorisation was renewed on 6 March 2008.",9,13
"2305","fr","en","L'effet de la prise de nourriture sur l'absorption du médicament est inconnu.","The effect of food on absorption is unknown.",8,12
"2306","fr","en","L'effet des injections apparaît dans un délai médian de quatre jours suivant l'injection.","The median first onset of effect is observed within four days after injection.",13,13
"2307","fr","en","L'effet inducteur peut persister jusqu'à 2 semaines après l'arrêt du traitement par le millepertuis.","The inducing effect may persist up to 2 weeks after cessation of treatment with St.",15,14
"2308","fr","en","L'efficacité de Karvea est indépendante de l'âge ou du sexe.","The efficacy of Karvea is not influenced by age or gender.",11,10
"2309","fr","en","L'efficacité de Karvezide est indépendante de l'âge et du sexe.","There is no difference in response to Karvezide, regardless of age or gender.",13,10
"2310","fr","en","L'efficacité de YENTREVE n'a pas été évaluée au-delà de 3 mois dans les études versus placebo.","The efficacy of YENTREVE has not been evaluated for longer than 3 months in placebo-controlled studies.",16,16
"2311","fr","en","L'élimination étant lente, les concentrations sériques à l'état d'équilibre sont atteintes en 4 à 6 semaines.","Owing to the slow elimination, steady-state concentrations in serum are reached in 4 to 6 weeks.",16,16
"2312","fr","en","L'élimination urinaire a été inférieure à 0,6% de la dose appliquée à la semaine 16 chez ces patients.","Urinary recovery was less than 0.6% of the applied dose at week 16 in these patients.",16,18
"2313","fr","en","L'entacapone est autorisée dans l’ Union européenne (UE) sous la dénomination Comtess/ Comtan depuis 1998.","Entacapone has been authorised in the European Union (EU) as Comtess/ Comtan since 1998.",14,15
"2314","fr","en","L'érythropoïétine est sécrétée et régulée principalement par le rein en réponse à des modifications de l'oxygénation tissulaire.","The production of erythropoietin primarily occurs in and is regulated by the M",13,17
"2315","fr","en","L'essai multicentrique comprenait 5 enfants (< 18 ans), dont 3 ont obtenu une RC.","The multicentre trial included 5 paediatric patients (< 18 years old), 3 of whom achieved CR.",16,14
"2316","fr","en","L'état d'équilibre est atteint en 3 à 4 jours, après quoi le produit ne s'accumule plus.","Steady state is reached after 3-4 days, after which there is no further accumulation.",14,16
"2317","fr","en","L'existence d’ erreurs de classification devrait être considérée comme un facteur contribuant à la puissance de l’ alerte.","The existence of misclassifications should be viewed as contributing to the strength of the signal.",15,18
"2318","fr","en","L'expérience avec les autres sulfonylurées montre que malgré des mesures initialement efficaces une hypoglycémie peut récidiver.","It is known from other sulphonylureas that, despite initially successful countermeasures, hypoglycaemia may recur.",14,16
"2319","fr","en","L'expérience clinique chez la femme enceinte est limitée, mais des anomalies congénitales et des avortements ont été rapportés.","Clinical experience in pregnant women is limited, but congenital anomalies and abortions have been reported.",15,18
"2320","fr","en","L'exposition au métabolite actif (ASC) augmente proportionnellement à la dose dans l’ intervalle de doses thérapeutiques.","The active metabolite’ s exposure (AUC) increases proportionally over the therapeutic dose range.",13,16
"2321","fr","en","L'exposition aux rayonnements ionisants résultant de l’ irradiation thérapeutique peut augmenter l’ incidence des cancers ou des mutations.","The radiation dose resulting from therapeutic exposure may result in higher incidence of cancer and mutations.",16,18
"2322","fr","en","L'extrapolation de ces résultats à l'utilisation clinique d'ORENCIA n'a pas été étudiée.","The relevance of these findings to the clinical use of ORENCIA is unknown.",13,12
"2323","fr","en","L'hydroxycarbamide est supposé être carcinogène pour les différentes espèces.","Hydroxycarbamide is presumed to be a transspecies carcinogen.",8,9
"2324","fr","en","L'hydroxyde de sodium ou l'acide chlorhydrique peuvent avoir été utilisés pour ajuster le pH","Sodium hydroxide or hydrochloric acid may have been used to adjust the acidity.",13,14
"2325","fr","en","L'hyperglycémie sévère et l'acidocétose doivent toujours être traitées par un médecin, généralement à l'hôpital.","Severe hyperglycaemia or ketoacidosis must always be treated by a doctor, normally in a hospital.",15,14
"2326","fr","en","L'hypoglycémie non corrigée ou les réactions d'hyperglycémie peuvent entraîner une perte de connaissance, un coma ou la mort.","Uncorrected hypoglycaemic or hyperglycaemic reactions can cause loss of consciousness, coma, or death.",13,18
"2327","fr","en","L'incidence de l’ érythro-dysesthésie palmo-plantaire était similaire entre les bras lapatinib + capécitabine et capécitabine seule.","The incidence of PPE was similar in both lapatinib plus capecitabine and capecitabine alone treatment arms.",16,16
"2328","fr","en","L'information ci-dessous est destinée aux professionnels de santé uniquement:","The following information is intended for medical or healthcare professionals only:",11,9
"2329","fr","en","L'injection d'une autre substance au niveau du site d'extravasation ne présente aucun bénéfice connu.","There is no known benefit from injecting the extravasation site with another substance.",13,14
"2330","fr","en","L'injection ne doit pas être administrée, accidentellement, en dehors de la veine.","The injection must not be given mistakenly outside the vein.",10,12
"2331","fr","en","L'interruption du traitement peut être envisagée comme suit:","Treatment discontinuation may be considered as follows:",7,8
"2332","fr","en","L'irbésartan n'est pas épuré par hémodialyse.","Irbesartan is not removed by haemodialysis.",6,6
"2333","fr","en","L'irbésartan présente une pharmacocinétique linéaire et proportionnelle à la dose dans une fourchette de 10 à 600 mg.","Irbesartan exhibits linear and dose proportional pharmacokinetics over the dose range of 10 to 600 mg.",16,18
"2334","fr","en","L'olanzapine se lie essentiellement à l'albumine et à l 'α 1-glycoprotéine acide.","Olanzapine is bound predominantly to albumin and α 1-acid-glycoprotein.",9,12
"2335","fr","en","L'utilisation de Jalra chez l'enfant et les adolescents n’ est pas recommandée.","The use of Jalra in children and adolescents is not recommended.",11,12
"2336","fr","en","L'utilisation de la sibutramine chez la femme enceinte n'a pas fait l'objet d'études.","Sibutramine’ s use in human pregnancy has not been investigated.",10,13
"2337","fr","en","L'utilisation de Tamiflu ne doit pas influer sur la décision de vaccination annuelle contre la grippe.","Use of Tamiflu must not affect the evaluation of individuals for annual influenza vaccination.",14,16
"2338","fr","en","L'utilisation de Ziagen n'est pas recommandée au cours de la grossesse.","Ziagen is not recommended during pregnancy.",6,11
"2339","fr","en","L’ absence de réponse au traitement par érythropoïétine doit mener à la recherche des facteurs causaux.","Non response to erythropoietin therapy should prompt a search for causative factors.",12,16
"2340","fr","en","L’ absorption est importante avec environ 10% de la dose marquée excrétée dans les fèces.","Absorption is extensive with approximately 10% of a radiolabelled dose excreted in the faeces.",14,15
"2341","fr","en","L’ absorption gastro-intestinale de Lisonorm n’ est pas influencée par la nourriture.","The gastrointestinal absorption of Lisonorm is not influenced by food.",10,12
"2342","fr","en","L’ acide ibandronique est éliminé uniquement par excrétion rénale et il ne subit aucune biotransformation.","Ibandronic acid is eliminated by renal excretion only and does not undergo any biotransformation.",14,15
"2343","fr","en","L’ acide zolédronique n’ est pas métabolisé et est excrété sous forme inchangée par voie rénale.","Zoledronic acid is not metabolised and is excreted unchanged via the kidney.",12,16
"2344","fr","en","L’ action contraceptive de l’ Implanon repose principalement sur l’ inhibition de l’ ovulation.","The contraceptive action of Implanon is primarily achieved by inhibition of ovulation.",12,14
"2345","fr","en","L’ activité doit être mesurée immédiatement avant l’ administration à l’ aide d’ un activimètre.","The activity should be measured by a dose calibrator immediately before administration.",12,15
"2346","fr","en","L’ administration concomitante d’ inhibiteurs puissants du CYP3A4 est contre-indiquée (voir rubriques 4.3 et 4.5).","Concomitant administration of potent CYP3A4 inhibitors is contraindicated (see sections 4.3 and 4.5).",13,15
"2347","fr","en","L’ administration d’ autres azolés a été associée à une élévation des concentrations de digoxine.","Administration of other azoles has been associated with increases in digoxin levels.",12,15
"2348","fr","en","L’ administration de Avastin doit être définitivement arrêtée si vous développez:","The administration of Avastin should be permanently discontinued if you develop:",11,11
"2349","fr","en","L’ administration par voie intraveineuse doit être effectuée uniquement par des professionnels de santé.","Intravenous administration should only be carried out by health care professionals.",11,14
"2350","fr","en","L’ administration simultanée de tadalafil et de doxazosine n’ est donc pas recommandée.","The combination of tadalafil and doxazosin is not recommended.",9,13
"2351","fr","en","L’ âge initial de vaccination contre la FJ est donc de 9 mois.","The starting age for vaccination with YF vaccine is 9 months of age.",13,13
"2352","fr","en","L’ âge, le sexe ou la race n’ ont pas eu d’ influence sur la demi-vie d’ élimination.","Elimination half-life was not influenced by age, gender, or race.",10,18
"2353","fr","en","l’ albumine (mmol/ l) ou Calcémie corrigée en fonction de l’ albumine (mg/ dl)","Albumin-corrected serum calcium (mg/ dl)",5,14
"2354","fr","en","l’ aliment médicamenteux en","Incorporation of 75 mg active",5,4
"2355","fr","en","L’ allaitement doit être interrompu pendant le traitement par le pemetrexed (voir rubrique 4.6).","Breast-feeding must be discontinued during pemetrexed therapy (see section 4.6).",10,14
"2356","fr","en","L’ allaitement est déconseillé pendant le traitement par Neupro.","Breast-feeding is not recommended during treatment with Neupro.",8,9
"2357","fr","en","L’ amprénavir est métabolisé principalement par le cytochrome P450 3A4.","The primary route of metabolism is via the cytochrome P450 3A4 enzyme.",12,10
"2358","fr","en","L’ angiotensine-II est un puissant vasoconstricteur (une substance qui diminue le diamètre des vaisseaux sanguins).","Angiotensin II is a powerful vasoconstrictor (a substance that narrows blood vessels).",12,15
"2359","fr","en","L’ apparition de tout signe ou symptôme de troubles psychiatriques doit être attentivement surveillée 122 chez les patients.","Patients should be closely monitored for any signs or symptoms of psychiatric disorders.",13,18
"2360","fr","en","L’ application doit ensuite effectuée une fois par jour jusqu’ à ce que la peau soit propre.","Afterwards, application should be reduced to once a day until the skin is clear.",14,17
"2361","fr","en","L’ arrêt de votre traitement par Myfenax peut augmenter le risque de rejet de votre greffon.","Stopping your treatment with Myfenax may increase the chance of rejection of your transplanted organ.",15,16
"2362","fr","en","L’ ASC plasmatique de la sitagliptine a augmenté proportionnellement à la dose.","Plasma AUC of sitagliptin increased in a dose-proportional manner.",9,12
"2363","fr","en","L’ association d’ un diurétique tel que l’ hydrochlorothiazide diminuera encore davantage la pression artérielle chez ces patients.","The addition of a diuretic such as hydrochlorothiazide will decrease blood pressure even further in these patients.",17,18
"2364","fr","en","L’ association de ces médicaments chez un même patient doit être évitée.","The use of more than one of these products concomitantly should be avoided.",13,12
"2365","fr","en","l’ attention Nystagmus Paresthésies Troubles d’ élocution Tremblement","Bradyphrenia Disturbance in attention Nystagmus Paraesthesia Speech disorder Tremor",9,8
"2366","fr","en","L’ auto-injection accidentelle peut provoquer de fortes tin","If you are accidentally injected with this gA",8,8
"2367","fr","en","L’ autorisation de mise sur le marché a été renouvelée le 10 mars 2009.","The marketing authorisation was renewed on 10 March 2009.",9,14
"2368","fr","en","L’ autorisation de mise sur le marché a été renouvelée le 15 mai 2007.","The marketing authorisation was renewed on 15 May 2007.",9,14
"2369","fr","en","L’ autorisation de mise sur le marché a été renouvelée le 2 mars 2009.","The marketing authorisation was renewed on 2 March 2009.",9,14
"2370","fr","en","L’ autorisation de mise sur le marché a été renouvelée le 23 octobre 2005.","The marketing authorisation was renewed on 23 October 2005.",9,14
"2371","fr","en","L’ autorisation de mise sur le marché a été renouvelée le 28 janvier 2005.","The marketing authorisation was renewed on 28 January 2005.",9,14
"2372","fr","en","L’ autorisation de mise sur le marché a été renouvelée le 9 septembre 2007.","The marketing authorisation was renewed on 9 September 2007.",9,14
"2373","fr","en","L’ avis définitif est devenu décision de la Commission européenne en date du 17 octobre 2003.","The final opinion was converted into a Decision by the European Commission on 17 October 2003.",16,16
"2374","fr","en","L’ eau ou toute autre boisson n’ est pas nécessaire pour avaler la dose.","Water or other liquid is not needed to swallow the dose.",11,14
"2375","fr","en","L’ effet est vraisemblablement dépourvu de signification clinique.","The effect probably lacks clinical relevance.",6,8
"2376","fr","en","L’ effet était perceptible chez certains patients dès la 1ere semaine de traitement.","The effect in some patients was apparent in the first week of treatment.",13,13
"2377","fr","en","L’ effet indésirable le plus fréquent chez les patients insulino-traités est une fluctuation de la glycémie.","ed The most often seen undesirable effect in insulin-treated patients is a change in blood glucose levels.",17,16
