"","X","Satz.1.id","Satz.1.TranslatorSource","Satz.1.BLEU","Satz.1.ROUGE","Satz.1.BLEURT","Satz.2.id","Satz.2.TranslatorSource","Satz.2.BLEU","Satz.2.ROUGE","Satz.2.BLEURT","Original","Expected","Satz.1","Satz.2","Similarity.rating.DP","Similarity.rating.TS","Comments.TS","Comments.DP","Translation.rating.TS","Wrong.translation.TS","Comments.TS.1","Similarity.rating.BLEU","Similarity.rating.ROUGE","Similarity.rating.BLEURT","testBLEU.DP.rating","testROUGE.DP.rating","testBLEURT.DP.rating","testBLEU.TS.rating","testROUGE.TS.rating","testBLEURT.TS.rating"
"137","137","45032","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000030604109888896","0.5","0.157549053430557","26528","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003191631","0.4516129","0.2365992","Stechen Sie mit der Injektionsnadel unter die Hautoberflche, wie es Ihnen Ihr Arzt oder Apotheker gezeigt hat.","Put the needle fully into the skin as shown by your nurse or doctor.","Put the injection needle under the surface of the skin as your doctor or pharmacist has shown you.","Insert the needle under the surface of the skin as your doctor or pharmacist has shown you.","=",">","","","<","","","<",">","<","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"138","138","63537","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000756246416858371","0.482758620689655","0.207086473703384","26528","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003191631","0.4516129","0.2365992","Stechen Sie mit der Injektionsnadel unter die Hautoberflche, wie es Ihnen Ihr Arzt oder Apotheker gezeigt hat.","Put the needle fully into the skin as shown by your nurse or doctor.","Insert the needle under the skin surface, as your doctor or pharmacist has shown you.","Insert the needle under the surface of the skin as your doctor or pharmacist has shown you.","=",">","","","=","","","<",">","<","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"139","139","45273","Google","0.254077964729836","0.666666666666667","0.170888260006905","26769","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003761442","0.5","-0.1393985","Unmittelbar vor der Injektion muss der Inhalt der zu verwendenden Spritze resuspendiert werden.","The contents of the dosing syringe must be re-suspended immediately prior to administration.","The contents of the syringe to be used must be resuspended immediately prior to the injection.","Immediately before injection, the contents of the syringe to be used must be resuspended.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"140","140","45273","Google","0.254077964729836","0.666666666666667","0.170888260006905","63778","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000386972181609223","0.482758620689655","-0.0901893824338913","Unmittelbar vor der Injektion muss der Inhalt der zu verwendenden Spritze resuspendiert werden.","The contents of the dosing syringe must be re-suspended immediately prior to administration.","The contents of the syringe to be used must be resuspended immediately prior to the injection.","Immediately prior to injection, the contents of the syringe to be used must be resuspended.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"141","141","45273","Google","0.254077964729836","0.666666666666667","0.170888260006905","8262","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000327035449071972","0.428571428571429","-0.247558161616325","Unmittelbar vor der Injektion muss der Inhalt der zu verwendenden Spritze resuspendiert werden.","The contents of the dosing syringe must be re-suspended immediately prior to administration.","The contents of the syringe to be used must be resuspended immediately prior to the injection.","Immediately before injection, the contents of the syringe to be used should be resuscitated.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"142","142","26769","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003761442","0.5","-0.1393985","63778","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000386972181609223","0.482758620689655","-0.0901893824338913","Unmittelbar vor der Injektion muss der Inhalt der zu verwendenden Spritze resuspendiert werden.","The contents of the dosing syringe must be re-suspended immediately prior to administration.","Immediately before injection, the contents of the syringe to be used must be resuspended.","Immediately prior to injection, the contents of the syringe to be used must be resuspended.",">","<","","","=","","","<",">","<","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"143","143","26769","Deepl","0.000000000000000000000000000000000000000000000000000000000000000000000000000003761442","0.5","-0.1393985","8262","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000327035449071972","0.428571428571429","-0.247558161616325","Unmittelbar vor der Injektion muss der Inhalt der zu verwendenden Spritze resuspendiert werden.","The contents of the dosing syringe must be re-suspended immediately prior to administration.","Immediately before injection, the contents of the syringe to be used must be resuspended.","Immediately before injection, the contents of the syringe to be used should be resuscitated.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"144","144","63778","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000386972181609223","0.482758620689655","-0.0901893824338913","8262","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000327035449071972","0.428571428571429","-0.247558161616325","Unmittelbar vor der Injektion muss der Inhalt der zu verwendenden Spritze resuspendiert werden.","The contents of the dosing syringe must be re-suspended immediately prior to administration.","Immediately prior to injection, the contents of the syringe to be used must be resuspended.","Immediately before injection, the contents of the syringe to be used should be resuscitated.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"145","145","8355","CEF","1","1","0.910028576850891","45366","Google","0.227867889803266","0.647058823529412","0.597543478012085","Viracept bewirkte bei zweimal und bei dreimal tglicher Einnahme eine hnliche Senkung der Viruslast.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept produced a similar decrease in viral load when taken twice and three times a day.",">",">","Das ist ein ziemlicher Indikator dafr, dass CEF den Satz bereits kannte, wrde ich sagen.","","=","","Das ist ein ziemlicher Indikator dafr, dass CEF den Satz bereits kannte, wrde ich sagen.",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"146","146","8355","CEF","1","1","0.910028576850891","26862","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008129855","0.5","0.487047","Viracept bewirkte bei zweimal und bei dreimal tglicher Einnahme eine hnliche Senkung der Viruslast.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept produced similar viral load reductions when taken twice daily and three times daily.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"147","147","8355","CEF","1","1","0.910028576850891","63871","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000323168160340629","0.484848484848485","0.383874714374542","Viracept bewirkte bei zweimal und bei dreimal tglicher Einnahme eine hnliche Senkung der Viruslast.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept caused a similar reduction in viral load on two occasions and three times daily.",">",">","","",">","Satz.2","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"148","148","45366","Google","0.227867889803266","0.647058823529412","0.597543478012085","26862","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008129855","0.5","0.487047","Viracept bewirkte bei zweimal und bei dreimal tglicher Einnahme eine hnliche Senkung der Viruslast.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept produced a similar decrease in viral load when taken twice and three times a day.","Viracept produced similar viral load reductions when taken twice daily and three times daily.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"149","149","45366","Google","0.227867889803266","0.647058823529412","0.597543478012085","63871","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000323168160340629","0.484848484848485","0.383874714374542","Viracept bewirkte bei zweimal und bei dreimal tglicher Einnahme eine hnliche Senkung der Viruslast.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept produced a similar decrease in viral load when taken twice and three times a day.","Viracept caused a similar reduction in viral load on two occasions and three times daily.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"150","150","26862","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008129855","0.5","0.487047","63871","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000323168160340629","0.484848484848485","0.383874714374542","Viracept bewirkte bei zweimal und bei dreimal tglicher Einnahme eine hnliche Senkung der Viruslast.","Viracept brought about similar reductions in viral load whether it was taken twice or three times a day.","Viracept produced similar viral load reductions when taken twice daily and three times daily.","Viracept caused a similar reduction in viral load on two occasions and three times daily.",">",">","","",">","","","<",">",">","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"151","151","20145","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000321351704765914","0.5","0.266262054443359","57154","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512906751255749","0.5","0.349572241306305","Wird die Erkrankung durch das Bakterium Salmonella typhi verursacht, kann es zu Darmperforationen und -blutungen kommen.","When Salmonella typhi is the cause, intestinal perforation and haemorrhage may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforation and bleeding may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforations and hemorrhages may occur.","<","<","","","=","","",">","=","<","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"152","152","20145","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000321351704765914","0.5","0.266262054443359","1639","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000609952357926259","0.428571428571429","0.0862128436565399","Wird die Erkrankung durch das Bakterium Salmonella typhi verursacht, kann es zu Darmperforationen und -blutungen kommen.","When Salmonella typhi is the cause, intestinal perforation and haemorrhage may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforation and bleeding may occur.","If the disease is caused by a bacterium Salmonella Typhi, bowel perforation and bleeding may occur.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"153","153","20145","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000321351704765914","0.5","0.266262054443359","38649","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109770589712594","0.428571428571429","0.263061821460724","Wird die Erkrankung durch das Bakterium Salmonella typhi verursacht, kann es zu Darmperforationen und -blutungen kommen.","When Salmonella typhi is the cause, intestinal perforation and haemorrhage may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforation and bleeding may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforations and bleeding can occur.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"154","154","57154","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512906751255749","0.5","0.349572241306305","1639","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000609952357926259","0.428571428571429","0.0862128436565399","Wird die Erkrankung durch das Bakterium Salmonella typhi verursacht, kann es zu Darmperforationen und -blutungen kommen.","When Salmonella typhi is the cause, intestinal perforation and haemorrhage may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforations and hemorrhages may occur.","If the disease is caused by a bacterium Salmonella Typhi, bowel perforation and bleeding may occur.",">",">","","","=","","","<",">",">","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"155","155","57154","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512906751255749","0.5","0.349572241306305","38649","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109770589712594","0.428571428571429","0.263061821460724","Wird die Erkrankung durch das Bakterium Salmonella typhi verursacht, kann es zu Darmperforationen und -blutungen kommen.","When Salmonella typhi is the cause, intestinal perforation and haemorrhage may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforations and hemorrhages may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforations and bleeding can occur.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"156","156","1639","CEF","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000609952357926259","0.428571428571429","0.0862128436565399","38649","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109770589712594","0.428571428571429","0.263061821460724","Wird die Erkrankung durch das Bakterium Salmonella typhi verursacht, kann es zu Darmperforationen und -blutungen kommen.","When Salmonella typhi is the cause, intestinal perforation and haemorrhage may occur.","If the disease is caused by a bacterium Salmonella Typhi, bowel perforation and bleeding may occur.","If the disease is caused by the bacterium Salmonella typhi, intestinal perforations and bleeding can occur.","<","<","","woher das Wort ""bowel""","=","","",">","=","<","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"157","157","37680","Google","0.216710029065916","0.553191489361702","0.318227976560593","670","CEF","0.143148556546157","0.51063829787234","0.31741538643837","Bei erkrankten Kindern knnen auch Komplikationen wie Lungenentzndung, ein teilweiser Lungenkollaps, Gewichtsabnahme, Leistenbruch, Krampfanflle oder Gehirnschden (vermutlich aufgrund der mangelnden Sauerstoffzufuhr) auftreten.","Affected children are also exposed to complications such as pneumonia, atelectasia, weight loss, hernia, seizures, encephalopathy (probably due to hypoxia).","Sick children can also experience complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (probably due to a lack of oxygen supply).","Ill children may also experience complications such as pneumonia, partial pulmonary collapse, weight loss, abdominal fracture, seizures or brain damage (probably due to lack of oxygen supply).",">",">","","hypoxie is hier der korrekte medizinische Term","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"158","158","37680","Google","0.216710029065916","0.553191489361702","0.318227976560593","19176","Deepl","0.194295612573152","0.51063829787234","0.305939972400665","Bei erkrankten Kindern knnen auch Komplikationen wie Lungenentzndung, ein teilweiser Lungenkollaps, Gewichtsabnahme, Leistenbruch, Krampfanflle oder Gehirnschden (vermutlich aufgrund der mangelnden Sauerstoffzufuhr) auftreten.","Affected children are also exposed to complications such as pneumonia, atelectasia, weight loss, hernia, seizures, encephalopathy (probably due to hypoxia).","Sick children can also experience complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (probably due to a lack of oxygen supply).","Sick children may also experience complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (presumably due to the lack of oxygen supply).",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"159","159","37680","Google","0.216710029065916","0.553191489361702","0.318227976560593","56185","IBM","0.172022955685758","0.448979591836735","0.251140385866165","Bei erkrankten Kindern knnen auch Komplikationen wie Lungenentzndung, ein teilweiser Lungenkollaps, Gewichtsabnahme, Leistenbruch, Krampfanflle oder Gehirnschden (vermutlich aufgrund der mangelnden Sauerstoffzufuhr) auftreten.","Affected children are also exposed to complications such as pneumonia, atelectasia, weight loss, hernia, seizures, encephalopathy (probably due to hypoxia).","Sick children can also experience complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (probably due to a lack of oxygen supply).","In children suffering from ill health, complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (presumably due to the lack of oxygen) may occur.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"160","160","670","CEF","0.143148556546157","0.51063829787234","0.31741538643837","19176","Deepl","0.194295612573152","0.51063829787234","0.305939972400665","Bei erkrankten Kindern knnen auch Komplikationen wie Lungenentzndung, ein teilweiser Lungenkollaps, Gewichtsabnahme, Leistenbruch, Krampfanflle oder Gehirnschden (vermutlich aufgrund der mangelnden Sauerstoffzufuhr) auftreten.","Affected children are also exposed to complications such as pneumonia, atelectasia, weight loss, hernia, seizures, encephalopathy (probably due to hypoxia).","Ill children may also experience complications such as pneumonia, partial pulmonary collapse, weight loss, abdominal fracture, seizures or brain damage (probably due to lack of oxygen supply).","Sick children may also experience complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (presumably due to the lack of oxygen supply).","<","<","","","=","","","<","=",">","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"161","161","670","CEF","0.143148556546157","0.51063829787234","0.31741538643837","56185","IBM","0.172022955685758","0.448979591836735","0.251140385866165","Bei erkrankten Kindern knnen auch Komplikationen wie Lungenentzndung, ein teilweiser Lungenkollaps, Gewichtsabnahme, Leistenbruch, Krampfanflle oder Gehirnschden (vermutlich aufgrund der mangelnden Sauerstoffzufuhr) auftreten.","Affected children are also exposed to complications such as pneumonia, atelectasia, weight loss, hernia, seizures, encephalopathy (probably due to hypoxia).","Ill children may also experience complications such as pneumonia, partial pulmonary collapse, weight loss, abdominal fracture, seizures or brain damage (probably due to lack of oxygen supply).","In children suffering from ill health, complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (presumably due to the lack of oxygen) may occur.","<","=","","",">","","","<",">",">","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"162","162","19176","Deepl","0.194295612573152","0.51063829787234","0.305939972400665","56185","IBM","0.172022955685758","0.448979591836735","0.251140385866165","Bei erkrankten Kindern knnen auch Komplikationen wie Lungenentzndung, ein teilweiser Lungenkollaps, Gewichtsabnahme, Leistenbruch, Krampfanflle oder Gehirnschden (vermutlich aufgrund der mangelnden Sauerstoffzufuhr) auftreten.","Affected children are also exposed to complications such as pneumonia, atelectasia, weight loss, hernia, seizures, encephalopathy (probably due to hypoxia).","Sick children may also experience complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (presumably due to the lack of oxygen supply).","In children suffering from ill health, complications such as pneumonia, partial lung collapse, weight loss, hernia, seizures, or brain damage (presumably due to the lack of oxygen) may occur.","=",">","","",">","","",">",">",">","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"163","163","19650","Deepl","0.174573060647371","0.553191489361702","0.525307238101959","38154","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000349653892572313","0.523809523809524","0.371198534965515","In Studien wurden seitdem auch Fledermuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus bertragen knnen.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.","In studies since then, bats, ferrets and domestic cats have also been infected with the SARS-CoV and have been found to be able to transmit the virus.","Studies since then have also infected bats, ferrets, and domestic cats with the SARS-CoV and found that they can transmit the virus.",">",">","","Studies have infected bats :D","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"164","164","19650","Deepl","0.174573060647371","0.553191489361702","0.525307238101959","56659","IBM","0.153338039283373","0.51063829787234","0.484182238578796","In Studien wurden seitdem auch Fledermuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus bertragen knnen.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.","In studies since then, bats, ferrets and domestic cats have also been infected with the SARS-CoV and have been found to be able to transmit the virus.","In studies since then, bats, ferrets and domestic cats have also been infected with the SARS-CoV, and it has been found that they can transmit the virus.",">",">","","","=","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"165","165","19650","Deepl","0.174573060647371","0.553191489361702","0.525307238101959","1144","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000215756661032414","0.458333333333333","0.474043428897858","In Studien wurden seitdem auch Fledermuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus bertragen knnen.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.","In studies since then, bats, ferrets and domestic cats have also been infected with the SARS-CoV and have been found to be able to transmit the virus.","Studies have also shown that bats, ferrets and pet cats have been infected with the SARS-CoV since then and were found to be capable of transmission the virus.",">",">","""of transmission the virus""; not bad, but not correct","",">","Satz.2","""of transmission the virus""; not bad, but not correct",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"166","166","38154","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000349653892572313","0.523809523809524","0.371198534965515","56659","IBM","0.153338039283373","0.51063829787234","0.484182238578796","In Studien wurden seitdem auch Fledermuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus bertragen knnen.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.","Studies since then have also infected bats, ferrets, and domestic cats with the SARS-CoV and found that they can transmit the virus.","In studies since then, bats, ferrets and domestic cats have also been infected with the SARS-CoV, and it has been found that they can transmit the virus.",">","=","","","=","","","<",">","<","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"167","167","38154","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000349653892572313","0.523809523809524","0.371198534965515","1144","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000215756661032414","0.458333333333333","0.474043428897858","In Studien wurden seitdem auch Fledermuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus bertragen knnen.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.","Studies since then have also infected bats, ferrets, and domestic cats with the SARS-CoV and found that they can transmit the virus.","Studies have also shown that bats, ferrets and pet cats have been infected with the SARS-CoV since then and were found to be capable of transmission the virus.","<",">","","",">","","",">",">","<","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"168","168","56659","IBM","0.153338039283373","0.51063829787234","0.484182238578796","1144","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000215756661032414","0.458333333333333","0.474043428897858","In Studien wurden seitdem auch Fledermuse, Frettchen und Hauskatzen mit dem SARS-CoV infiziert, und es wurde festgestellt, dass sie das Virus bertragen knnen.","More recently, bats, ferrets and domestic cats were experimentally infected with SARS-CoV and found to efficiently transmit it.","In studies since then, bats, ferrets and domestic cats have also been infected with the SARS-CoV, and it has been found that they can transmit the virus.","Studies have also shown that bats, ferrets and pet cats have been infected with the SARS-CoV since then and were found to be capable of transmission the virus.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"169","169","57057","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000302523177156016","0.511627906976744","0.25070708990097","20048","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000281529538652389","0.476190476190476","0.301346212625504","Infektionen bei Wanderern und Abenteuerreisenden in unzugnglichen Gebieten sind hufig, und ebenso Ausbrche durch unzureichend behandeltes Trinkwasser.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.","Infections among hikers and adventurers in inaccessible areas are frequent, as well as outbreaks due to inadequately treated drinking water.","Infections among hikers and adventure travelers in inaccessible areas are common, as are outbreaks from inadequately treated drinking water.","<","<","","","=","","",">",">","<","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"170","170","57057","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000302523177156016","0.511627906976744","0.25070708990097","38552","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000247777451221998","0.428571428571429","0.310218840837479","Infektionen bei Wanderern und Abenteuerreisenden in unzugnglichen Gebieten sind hufig, und ebenso Ausbrche durch unzureichend behandeltes Trinkwasser.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.","Infections among hikers and adventurers in inaccessible areas are frequent, as well as outbreaks due to inadequately treated drinking water.","Infections in hikers and adventure travelers in inaccessible areas are common, as are outbreaks from inadequately treated drinking water.","<","<","","","=","","",">",">","<","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"171","171","57057","IBM","0.00000000000000000000000000000000000000000000000000000000000000000000000000000302523177156016","0.511627906976744","0.25070708990097","1542","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000254390655201655","0.372093023255814","0.075420543551445","Infektionen bei Wanderern und Abenteuerreisenden in unzugnglichen Gebieten sind hufig, und ebenso Ausbrche durch unzureichend behandeltes Trinkwasser.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.","Infections among hikers and adventurers in inaccessible areas are frequent, as well as outbreaks due to inadequately treated drinking water.","Infections among migrants and barriers to travel in open areas are common, as are outbreaks caused by potable drinking water.",">",">","Sentence 2 is a really bad translation","",">","Satz.2","Sentence 2 is a really bad translation",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"172","172","20048","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000281529538652389","0.476190476190476","0.301346212625504","38552","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000247777451221998","0.428571428571429","0.310218840837479","Infektionen bei Wanderern und Abenteuerreisenden in unzugnglichen Gebieten sind hufig, und ebenso Ausbrche durch unzureichend behandeltes Trinkwasser.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.","Infections among hikers and adventure travelers in inaccessible areas are common, as are outbreaks from inadequately treated drinking water.","Infections in hikers and adventure travelers in inaccessible areas are common, as are outbreaks from inadequately treated drinking water.",">",">","","","=","","",">",">","<","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"173","173","20048","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000281529538652389","0.476190476190476","0.301346212625504","1542","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000254390655201655","0.372093023255814","0.075420543551445","Infektionen bei Wanderern und Abenteuerreisenden in unzugnglichen Gebieten sind hufig, und ebenso Ausbrche durch unzureichend behandeltes Trinkwasser.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.","Infections among hikers and adventure travelers in inaccessible areas are common, as are outbreaks from inadequately treated drinking water.","Infections among migrants and barriers to travel in open areas are common, as are outbreaks caused by potable drinking water.",">",">","","",">","","",">",">",">","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"174","174","38552","Google","0.00000000000000000000000000000000000000000000000000000000000000000000000000000247777451221998","0.428571428571429","0.310218840837479","1542","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000254390655201655","0.372093023255814","0.075420543551445","Infektionen bei Wanderern und Abenteuerreisenden in unzugnglichen Gebieten sind hufig, und ebenso Ausbrche durch unzureichend behandeltes Trinkwasser.","Therefore, cases among hikers or backpackers in wilderness areas are common, and waterborne outbreaks due to inadequate treatment of drinking water are common.","Infections in hikers and adventure travelers in inaccessible areas are common, as are outbreaks from inadequately treated drinking water.","Infections among migrants and barriers to travel in open areas are common, as are outbreaks caused by potable drinking water.",">",">","","",">","","","<",">",">","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
